v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_placed_nodes,num_routed_links
1,1,1,190.0,342.0,23886.983881071876,42996.57098592937,0.5555555555555556,0.5555555555555556,7,0,1,33.0,45288,7543,37745,0.010883818515604493,0.006815072097673958,0,125.72096779511513,33.0,7,8,True,"{0: 14, 2: 31, 6: 35, 4: 50, 3: 78, 1: 1, 5: 15}","{(0, 3): [(14, 62), (62, 78)], (0, 4): [(14, 26), (26, 50)], (0, 6): [(14, 12), (12, 35)], (1, 3): [(1, 43), (43, 78)], (1, 4): [(1, 3), (3, 26), (26, 50)], (2, 4): [(31, 17), (17, 50)], (3, 4): [(78, 39), (39, 50)], (5, 6): [(15, 75), (75, 46), (46, 35)]}","{(0, 14): {'cpu': 20}, (2, 31): {'cpu': 19}, (6, 35): {'cpu': 19}, (4, 50): {'cpu': 14}, (3, 78): {'cpu': 8}, (1, 1): {'cpu': 3}, (5, 15): {'cpu': 0}}","{((0, 3), (14, 62)): {'bw': 8}, ((0, 3), (62, 78)): {'bw': 8}, ((0, 4), (14, 26)): {'bw': 7}, ((0, 4), (26, 50)): {'bw': 7}, ((0, 6), (14, 12)): {'bw': 23}, ((0, 6), (12, 35)): {'bw': 23}, ((1, 3), (1, 43)): {'bw': 13}, ((1, 3), (43, 78)): {'bw': 13}, ((1, 4), (1, 3)): {'bw': 17}, ((1, 4), (3, 26)): {'bw': 17}, ((1, 4), (26, 50)): {'bw': 17}, ((2, 4), (31, 17)): {'bw': 0}, ((2, 4), (17, 50)): {'bw': 0}, ((3, 4), (78, 39)): {'bw': 11}, ((3, 4), (39, 50)): {'bw': 11}, ((5, 6), (15, 75)): {'bw': 28}, ((5, 6), (75, 46)): {'bw': 28}, ((5, 6), (46, 35)): {'bw': 28}}",342.0,190.0,166.0,83.0,107.0,83.0,107.0,83.0,259.0,152.0,0.5555555555555556,42996.57098592937,23886.983881071876,69.8449821083973,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -80}, 2: {'cpu': -81}, 6: {'cpu': -81}, 4: {'cpu': -86}, 3: {'cpu': -91}, 1: {'cpu': -95}, 5: {'cpu': -98}}, 'link_level': {(0, 3): {'bw': -82}, (0, 4): {'bw': -57}, (0, 6): {'bw': -54}, (1, 3): {'bw': -58}, (1, 4): {'bw': -40}, (2, 4): {'bw': -72}, (3, 4): {'bw': -51}, (5, 6): {'bw': -28}}, 'path_level': {(0, 3): {}, (0, 4): {}, (0, 6): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}, (5, 6): {}}}","{'node_level': {0: {'cpu': 0}, 2: {'cpu': 0}, 6: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (0, 6): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}, (5, 6): {'bw': 0}}, 'path_level': {(0, 3): {}, (0, 4): {}, (0, 6): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}, (5, 6): {}}}",[],-inf,-inf,True,True,False,0,[],7.0,8.0
2,2,2,236.0,472.0,35123.79613037254,74752.77951656168,0.5,0.4698660886929397,8,1,1,49.0,45158,7539,37619,0.01140833988985046,0.01013051257762343,1,244.27852715871012,49.0,2,1,True,"{0: 15, 1: 19}","{(0, 1): [(15, 11), (11, 90), (90, 19)]}","{(0, 15): {'cpu': 4}, (1, 19): {'cpu': 0}}","{((0, 1), (15, 11)): {'bw': 42}, ((0, 1), (11, 90)): {'bw': 42}, ((0, 1), (90, 19)): {'bw': 42}}",130.0,46.0,8.0,4.0,42.0,4.0,42.0,4.0,126.0,84.0,0.35384615384615387,31756.208530632317,11236.812249300665,86.43701730231281,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -94}, 1: {'cpu': -97}}, 'link_level': {(0, 1): {'bw': -15}}, 'path_level': {(0, 1): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],2.0,1.0
3,3,3,347.0,656.0,164378.49076317827,289012.81386283424,0.5289634146341463,0.568758487093214,12,2,1,76.0,44974,7480,37494,0.019145030159979037,0.013419640037890757,2,1164.4567084036553,76.0,5,6,True,"{1: 19, 2: 53, 0: 55, 3: 13, 4: 72}","{(0, 1): [(55, 3), (3, 19)], (0, 3): [(55, 60), (60, 13)], (1, 3): [(19, 20), (20, 36), (36, 13)], (1, 4): [(19, 39), (39, 6), (6, 72)], (2, 4): [(53, 6), (6, 72)], (3, 4): [(13, 93), (93, 72)]}","{(1, 19): {'cpu': 20}, (2, 53): {'cpu': 18}, (0, 55): {'cpu': 14}, (3, 13): {'cpu': 4}, (4, 72): {'cpu': 3}}","{((0, 1), (55, 3)): {'bw': 19}, ((0, 1), (3, 19)): {'bw': 19}, ((0, 3), (55, 60)): {'bw': 7}, ((0, 3), (60, 13)): {'bw': 7}, ((1, 3), (19, 20)): {'bw': 8}, ((1, 3), (20, 36)): {'bw': 8}, ((1, 3), (36, 13)): {'bw': 8}, ((1, 4), (19, 39)): {'bw': 13}, ((1, 4), (39, 6)): {'bw': 13}, ((1, 4), (6, 72)): {'bw': 13}, ((2, 4), (53, 6)): {'bw': 5}, ((2, 4), (6, 72)): {'bw': 5}, ((3, 4), (13, 93)): {'bw': 0}, ((3, 4), (93, 72)): {'bw': 0}}",184.0,111.0,118.0,59.0,52.0,59.0,52.0,59.0,125.0,73.0,0.6032608695652174,214260.0343462726,129254.69463280574,702.4711664826399,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -77}, 2: {'cpu': -79}, 0: {'cpu': -83}, 3: {'cpu': -92}, 4: {'cpu': -93}}, 'link_level': {(0, 1): {'bw': -60}, (0, 3): {'bw': -74}, (1, 3): {'bw': -47}, (1, 4): {'bw': -50}, (2, 4): {'bw': -61}, (3, 4): {'bw': -62}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}",[],-inf,-inf,True,True,False,0,[],5.0,6.0
4,4,4,548.0,1088.0,224451.97154741955,418125.9665931439,0.5036764705882353,0.5368046700764265,15,3,1,97.0,44542,7427,37115,0.02609493836873855,0.023392274497421317,3,298.87303872756866,97.0,5,5,True,"{1: 1, 2: 16, 3: 15, 0: 36, 4: 57}","{(0, 2): [(36, 77), (77, 16)], (0, 4): [(36, 75), (75, 9), (9, 57)], (1, 4): [(1, 20), (20, 99), (99, 57)], (2, 3): [(16, 27), (27, 15)], (2, 4): [(16, 7), (7, 9), (9, 57)]}","{(1, 1): {'cpu': 15}, (2, 16): {'cpu': 15}, (3, 15): {'cpu': 11}, (0, 36): {'cpu': 8}, (4, 57): {'cpu': 4}}","{((0, 2), (36, 77)): {'bw': 39}, ((0, 2), (77, 16)): {'bw': 39}, ((0, 4), (36, 75)): {'bw': 28}, ((0, 4), (75, 9)): {'bw': 28}, ((0, 4), (9, 57)): {'bw': 28}, ((1, 4), (1, 20)): {'bw': 45}, ((1, 4), (20, 99)): {'bw': 45}, ((1, 4), (99, 57)): {'bw': 45}, ((2, 3), (16, 27)): {'bw': 26}, ((2, 3), (27, 15)): {'bw': 26}, ((2, 4), (16, 7)): {'bw': 10}, ((2, 4), (7, 9)): {'bw': 10}, ((2, 4), (9, 57)): {'bw': 10}}",432.0,201.0,106.0,53.0,148.0,53.0,148.0,53.0,379.0,231.0,0.4652777777777778,129113.15273030967,60073.4807842413,139.05898329685488,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -80}, 2: {'cpu': -80}, 3: {'cpu': -83}, 0: {'cpu': -86}, 4: {'cpu': -90}}, 'link_level': {(0, 2): {'bw': -42}, (0, 4): {'bw': -22}, (1, 4): {'bw': -35}, (2, 3): {'bw': -48}, (2, 4): {'bw': -12}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 4): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}}}",[],-inf,-inf,True,True,False,0,[],5.0,5.0
5,5,5,955.0,1850.0,417674.1172054929,779883.3990045737,0.5162162162162162,0.5355596974350308,21,4,1,123.0,43780,7306,36474,0.04196170993968007,0.04025892011367227,4,474.74728662917295,123.0,9,10,True,"{0: 81, 3: 10, 8: 72, 6: 77, 2: 13, 1: 68, 5: 70, 4: 78, 7: 25}","{(0, 2): [(81, 53), (53, 13)], (1, 4): [(68, 43), (43, 78)], (1, 6): [(68, 3), (3, 77)], (1, 8): [(68, 43), (43, 34), (34, 72)], (2, 3): [(13, 60), (60, 21), (21, 10)], (2, 4): [(13, 36), (36, 6), (6, 78)], (2, 7): [(13, 60), (60, 25)], (2, 8): [(13, 93), (93, 72)], (4, 7): [(78, 18), (18, 25)], (5, 6): [(70, 34), (34, 77)]}","{(0, 81): {'cpu': 20}, (3, 10): {'cpu': 19}, (8, 72): {'cpu': 19}, (6, 77): {'cpu': 18}, (2, 13): {'cpu': 17}, (1, 68): {'cpu': 14}, (5, 70): {'cpu': 9}, (4, 78): {'cpu': 3}, (7, 25): {'cpu': 2}}","{((0, 2), (81, 53)): {'bw': 30}, ((0, 2), (53, 13)): {'bw': 30}, ((1, 4), (68, 43)): {'bw': 43}, ((1, 4), (43, 78)): {'bw': 43}, ((1, 6), (68, 3)): {'bw': 18}, ((1, 6), (3, 77)): {'bw': 18}, ((1, 8), (68, 43)): {'bw': 45}, ((1, 8), (43, 34)): {'bw': 45}, ((1, 8), (34, 72)): {'bw': 45}, ((2, 3), (13, 60)): {'bw': 23}, ((2, 3), (60, 21)): {'bw': 23}, ((2, 3), (21, 10)): {'bw': 23}, ((2, 4), (13, 36)): {'bw': 1}, ((2, 4), (36, 6)): {'bw': 1}, ((2, 4), (6, 78)): {'bw': 1}, ((2, 7), (13, 60)): {'bw': 6}, ((2, 7), (60, 25)): {'bw': 6}, ((2, 8), (13, 93)): {'bw': 42}, ((2, 8), (93, 72)): {'bw': 42}, ((4, 7), (78, 18)): {'bw': 48}, ((4, 7), (18, 25)): {'bw': 48}, ((5, 6), (70, 34)): {'bw': 30}, ((5, 6), (34, 77)): {'bw': 30}}",762.0,407.0,242.0,121.0,286.0,121.0,286.0,121.0,641.0,355.0,0.5341207349081365,361757.43241142976,193222.1456580734,253.5723696300176,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -74}, 3: {'cpu': -74}, 8: {'cpu': -74}, 6: {'cpu': -75}, 2: {'cpu': -75}, 1: {'cpu': -78}, 5: {'cpu': -82}, 4: {'cpu': -88}, 7: {'cpu': -88}}, 'link_level': {(0, 2): {'bw': -39}, (1, 4): {'bw': -27}, (1, 6): {'bw': -59}, (1, 8): {'bw': -11}, (2, 3): {'bw': -39}, (2, 4): {'bw': -55}, (2, 7): {'bw': -45}, (2, 8): {'bw': -20}, (4, 7): {'bw': -29}, (5, 6): {'bw': -38}}, 'path_level': {(0, 2): {}, (1, 4): {}, (1, 6): {}, (1, 8): {}, (2, 3): {}, (2, 4): {}, (2, 7): {}, (2, 8): {}, (4, 7): {}, (5, 6): {}}}","{'node_level': {0: {'cpu': 0}, 3: {'cpu': 0}, 8: {'cpu': 0}, 6: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}, 7: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 4): {'bw': 0}, (1, 6): {'bw': 0}, (1, 8): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}, (2, 7): {'bw': 0}, (2, 8): {'bw': 0}, (4, 7): {'bw': 0}, (5, 6): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 4): {}, (1, 6): {}, (1, 8): {}, (2, 3): {}, (2, 4): {}, (2, 7): {}, (2, 8): {}, (4, 7): {}, (5, 6): {}}}",[],-inf,-inf,True,True,False,0,[],9.0,10.0
6,6,6,1158.0,2189.0,653798.755128071,1174199.9125797164,0.5290086797624486,0.5568036142088237,25,5,1,146.0,43441,7251,36190,0.04917387883556257,0.047731817703399626,5,1163.1755562688575,146.0,5,6,True,"{2: 57, 0: 59, 3: 96, 4: 43, 1: 73}","{(0, 2): [(59, 57)], (0, 4): [(59, 43)], (1, 2): [(73, 28), (28, 59), (59, 57)], (1, 4): [(73, 16), (16, 43)], (2, 4): [(57, 62), (62, 66), (66, 43)], (3, 4): [(96, 33), (33, 43)]}","{(2, 57): {'cpu': 17}, (0, 59): {'cpu': 16}, (3, 96): {'cpu': 10}, (4, 43): {'cpu': 9}, (1, 73): {'cpu': 3}}","{((0, 2), (59, 57)): {'bw': 44}, ((0, 4), (59, 43)): {'bw': 13}, ((1, 2), (73, 28)): {'bw': 6}, ((1, 2), (28, 59)): {'bw': 6}, ((1, 2), (59, 57)): {'bw': 6}, ((1, 4), (73, 16)): {'bw': 38}, ((1, 4), (16, 43)): {'bw': 38}, ((2, 4), (57, 62)): {'bw': 39}, ((2, 4), (62, 66)): {'bw': 39}, ((2, 4), (66, 43)): {'bw': 39}, ((3, 4), (96, 33)): {'bw': 8}, ((3, 4), (33, 43)): {'bw': 8}}",339.0,203.0,110.0,55.0,148.0,55.0,148.0,55.0,284.0,136.0,0.5988200589970502,394316.51357514266,236124.63792257805,696.5328552288438,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -73}, 0: {'cpu': -74}, 3: {'cpu': -80}, 4: {'cpu': -80}, 1: {'cpu': -86}}, 'link_level': {(0, 2): {'bw': -16}, (0, 4): {'bw': -87}, (1, 2): {'bw': -10}, (1, 4): {'bw': -35}, (2, 4): {'bw': -40}, (3, 4): {'bw': -47}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}","{'node_level': {2: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 2): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}",[],-inf,-inf,True,True,False,0,[],5.0,6.0
6,6,5,1158.0,2189.0,653798.755128071,1174199.9125797164,0.5290086797624486,0.5568036142088237,25,6,0,158.72096779511514,43783,7334,36449,0.038290060319958075,0.04091674560572567,0,125.72096779511513,33.0,7,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],,
7,7,6,1431.0,2792.0,668071.362267394,1205725.121755584,0.5125358166189111,0.5540826430610116,26,7,1,172.0,43180,7266,35914,0.04720692368214008,0.054994211135669935,6,52.28061223195255,172.0,7,9,True,"{2: 14, 3: 31, 0: 35, 4: 50, 1: 78, 6: 79, 5: 25}","{(0, 2): [(35, 12), (12, 14)], (1, 2): [(78, 62), (62, 14)], (1, 6): [(78, 79)], (2, 3): [(14, 26), (26, 3), (3, 31)], (2, 5): [(14, 62), (62, 18), (18, 25)], (2, 6): [(14, 85), (85, 79)], (3, 5): [(31, 36), (36, 15), (15, 25)], (3, 6): [(31, 37), (37, 40), (40, 79)], (4, 5): [(50, 27), (27, 15), (15, 25)]}","{(2, 14): {'cpu': 16}, (3, 31): {'cpu': 15}, (0, 35): {'cpu': 13}, (4, 50): {'cpu': 8}, (1, 78): {'cpu': 7}, (6, 79): {'cpu': 6}, (5, 25): {'cpu': 3}}","{((0, 2), (35, 12)): {'bw': 17}, ((0, 2), (12, 14)): {'bw': 17}, ((1, 2), (78, 62)): {'bw': 7}, ((1, 2), (62, 14)): {'bw': 7}, ((1, 6), (78, 79)): {'bw': 20}, ((2, 3), (14, 26)): {'bw': 25}, ((2, 3), (26, 3)): {'bw': 25}, ((2, 3), (3, 31)): {'bw': 25}, ((2, 5), (14, 62)): {'bw': 2}, ((2, 5), (62, 18)): {'bw': 2}, ((2, 5), (18, 25)): {'bw': 2}, ((2, 6), (14, 85)): {'bw': 16}, ((2, 6), (85, 79)): {'bw': 16}, ((3, 5), (31, 36)): {'bw': 50}, ((3, 5), (36, 15)): {'bw': 50}, ((3, 5), (15, 25)): {'bw': 50}, ((3, 6), (31, 37)): {'bw': 45}, ((3, 6), (37, 40)): {'bw': 45}, ((3, 6), (40, 79)): {'bw': 45}, ((4, 5), (50, 27)): {'bw': 23}, ((4, 5), (27, 15)): {'bw': 23}, ((4, 5), (15, 25)): {'bw': 23}}",603.0,273.0,136.0,68.0,205.0,68.0,205.0,68.0,535.0,330.0,0.4527363184079602,31525.20917586739,14272.607139323047,23.66933190600837,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -84}, 3: {'cpu': -85}, 0: {'cpu': -87}, 4: {'cpu': -92}, 1: {'cpu': -89}, 6: {'cpu': -83}, 5: {'cpu': -85}}, 'link_level': {(0, 2): {'bw': -60}, (1, 2): {'bw': -83}, (1, 6): {'bw': -48}, (2, 3): {'bw': -44}, (2, 5): {'bw': -27}, (2, 6): {'bw': -39}, (3, 5): {'bw': -2}, (3, 6): {'bw': -11}, (4, 5): {'bw': -7}}, 'path_level': {(0, 2): {}, (1, 2): {}, (1, 6): {}, (2, 3): {}, (2, 5): {}, (2, 6): {}, (3, 5): {}, (3, 6): {}, (4, 5): {}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}, 6: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 2): {'bw': 0}, (1, 6): {'bw': 0}, (2, 3): {'bw': 0}, (2, 5): {'bw': 0}, (2, 6): {'bw': 0}, (3, 5): {'bw': 0}, (3, 6): {'bw': 0}, (4, 5): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 2): {}, (1, 6): {}, (2, 3): {}, (2, 5): {}, (2, 6): {}, (3, 5): {}, (3, 6): {}, (4, 5): {}}}",[],-inf,-inf,True,True,False,0,[],7.0,9.0
8,8,7,1599.0,3152.0,962089.3093883777,1835763.5798719774,0.5072969543147208,0.5240812705607069,28,8,1,194.0,42820,7229,35591,0.0520587463939155,0.06349331649300072,7,1750.1068281010932,194.0,4,5,True,"{3: 50, 2: 78, 0: 26, 1: 97}","{(0, 1): [(26, 3), (3, 69), (69, 97)], (0, 2): [(26, 10), (10, 62), (62, 78)], (0, 3): [(26, 50)], (1, 2): [(97, 6), (6, 78)], (1, 3): [(97, 6), (6, 27), (27, 50)]}","{(3, 50): {'cpu': 17}, (2, 78): {'cpu': 12}, (0, 26): {'cpu': 4}, (1, 97): {'cpu': 4}}","{((0, 1), (26, 3)): {'bw': 23}, ((0, 1), (3, 69)): {'bw': 23}, ((0, 1), (69, 97)): {'bw': 23}, ((0, 2), (26, 10)): {'bw': 30}, ((0, 2), (10, 62)): {'bw': 30}, ((0, 2), (62, 78)): {'bw': 30}, ((0, 3), (26, 50)): {'bw': 25}, ((1, 2), (97, 6)): {'bw': 20}, ((1, 2), (6, 78)): {'bw': 20}, ((1, 3), (97, 6)): {'bw': 33}, ((1, 3), (6, 27)): {'bw': 33}, ((1, 3), (27, 50)): {'bw': 33}}",360.0,168.0,74.0,37.0,131.0,37.0,131.0,37.0,323.0,192.0,0.4666666666666667,630038.4581163935,294017.9471209837,816.7165197805102,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': -75}, 2: {'cpu': -77}, 0: {'cpu': -84}, 1: {'cpu': -84}}, 'link_level': {(0, 1): {'bw': -21}, (0, 2): {'bw': -30}, (0, 3): {'bw': -39}, (1, 2): {'bw': -50}, (1, 3): {'bw': -10}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (1, 2): {}, (1, 3): {}}}","{'node_level': {3: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (1, 2): {}, (1, 3): {}}}",[],-inf,-inf,True,True,False,0,[],4.0,5.0
9,9,8,1857.0,3749.0,1098678.9136890178,2151825.5712188077,0.49533208855694855,0.5105799133461915,31,9,1,223.0,42223,7169,35054,0.05992656700760557,0.07762340806230927,8,529.4170709327137,223.0,6,8,True,"{2: 99, 3: 35, 5: 98, 4: 36, 0: 44, 1: 73}","{(0, 1): [(44, 85), (85, 18), (18, 73)], (0, 2): [(44, 48), (48, 99)], (0, 4): [(44, 52), (52, 36)], (0, 5): [(44, 42), (42, 76), (76, 98)], (1, 3): [(73, 10), (10, 87), (87, 35)], (1, 4): [(73, 16), (16, 77), (77, 36)], (2, 5): [(99, 60), (60, 21), (21, 98)], (4, 5): [(36, 90), (90, 98)]}","{(2, 99): {'cpu': 19}, (3, 35): {'cpu': 19}, (5, 98): {'cpu': 9}, (4, 36): {'cpu': 7}, (0, 44): {'cpu': 5}, (1, 73): {'cpu': 1}}","{((0, 1), (44, 85)): {'bw': 49}, ((0, 1), (85, 18)): {'bw': 49}, ((0, 1), (18, 73)): {'bw': 49}, ((0, 2), (44, 48)): {'bw': 9}, ((0, 2), (48, 99)): {'bw': 9}, ((0, 4), (44, 52)): {'bw': 0}, ((0, 4), (52, 36)): {'bw': 0}, ((0, 5), (44, 42)): {'bw': 19}, ((0, 5), (42, 76)): {'bw': 19}, ((0, 5), (76, 98)): {'bw': 19}, ((1, 3), (73, 10)): {'bw': 36}, ((1, 3), (10, 87)): {'bw': 36}, ((1, 3), (87, 35)): {'bw': 36}, ((1, 4), (73, 16)): {'bw': 17}, ((1, 4), (16, 77)): {'bw': 17}, ((1, 4), (77, 36)): {'bw': 17}, ((2, 5), (99, 60)): {'bw': 20}, ((2, 5), (60, 21)): {'bw': 20}, ((2, 5), (21, 98)): {'bw': 20}, ((4, 5), (36, 90)): {'bw': 48}, ((4, 5), (90, 98)): {'bw': 48}}",597.0,258.0,120.0,60.0,198.0,60.0,198.0,60.0,537.0,339.0,0.4321608040201005,316061.9913468301,136589.60430064015,228.79330703624814,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -69}, 3: {'cpu': -68}, 5: {'cpu': -78}, 4: {'cpu': -79}, 0: {'cpu': -81}, 1: {'cpu': -85}}, 'link_level': {(0, 1): {'bw': -2}, (0, 2): {'bw': -70}, (0, 4): {'bw': -84}, (0, 5): {'bw': -55}, (1, 3): {'bw': -19}, (1, 4): {'bw': -18}, (2, 5): {'bw': -19}, (4, 5): {'bw': -15}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 4): {}, (0, 5): {}, (1, 3): {}, (1, 4): {}, (2, 5): {}, (4, 5): {}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 5): {'bw': 0}, (4, 5): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 4): {}, (0, 5): {}, (1, 3): {}, (1, 4): {}, (2, 5): {}, (4, 5): {}}}",[],-inf,-inf,True,True,False,0,[],6.0,8.0
