v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_placed_nodes,num_routed_links
1,1,1,190.0,325.0,23886.983881071876,40859.31453341242,0.5846153846153846,0.5846153846153846,7,0,1,33.0,43395,7330,36065,0.011196546607311508,0.006665381331423692,0,125.72096779511513,33.0,7,8,True,"{0: 74, 2: 18, 6: 30, 4: 86, 3: 35, 1: 40, 5: 84}","{(0, 3): [(74, 17), (17, 30), (30, 35)], (0, 4): [(74, 17), (17, 68), (68, 86)], (0, 6): [(74, 17), (17, 30)], (1, 3): [(40, 6), (6, 5), (5, 35)], (1, 4): [(40, 92), (92, 86)], (2, 4): [(18, 86)], (3, 4): [(35, 56), (56, 86)], (5, 6): [(84, 2), (2, 30)]}","{(0, 74): {'cpu': 20}, (2, 18): {'cpu': 19}, (6, 30): {'cpu': 19}, (4, 86): {'cpu': 14}, (3, 35): {'cpu': 8}, (1, 40): {'cpu': 3}, (5, 84): {'cpu': 0}}","{((0, 3), (74, 17)): {'bw': 8}, ((0, 3), (17, 30)): {'bw': 8}, ((0, 3), (30, 35)): {'bw': 8}, ((0, 4), (74, 17)): {'bw': 7}, ((0, 4), (17, 68)): {'bw': 7}, ((0, 4), (68, 86)): {'bw': 7}, ((0, 6), (74, 17)): {'bw': 23}, ((0, 6), (17, 30)): {'bw': 23}, ((1, 3), (40, 6)): {'bw': 13}, ((1, 3), (6, 5)): {'bw': 13}, ((1, 3), (5, 35)): {'bw': 13}, ((1, 4), (40, 92)): {'bw': 17}, ((1, 4), (92, 86)): {'bw': 17}, ((2, 4), (18, 86)): {'bw': 0}, ((3, 4), (35, 56)): {'bw': 11}, ((3, 4), (56, 86)): {'bw': 11}, ((5, 6), (84, 2)): {'bw': 28}, ((5, 6), (2, 30)): {'bw': 28}}",325.0,190.0,166.0,83.0,107.0,83.0,107.0,83.0,242.0,135.0,0.5846153846153846,40859.31453341242,23886.983881071876,73.49841194175961,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -79}, 2: {'cpu': -79}, 6: {'cpu': -78}, 4: {'cpu': -83}, 3: {'cpu': -88}, 1: {'cpu': -93}, 5: {'cpu': -96}}, 'link_level': {(0, 3): {'bw': -47}, (0, 4): {'bw': -45}, (0, 6): {'bw': -62}, (1, 3): {'bw': -54}, (1, 4): {'bw': -39}, (2, 4): {'bw': -81}, (3, 4): {'bw': -48}, (5, 6): {'bw': -40}}, 'path_level': {(0, 3): {}, (0, 4): {}, (0, 6): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}, (5, 6): {}}}","{'node_level': {0: {'cpu': 0}, 2: {'cpu': 0}, 6: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (0, 6): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}, (5, 6): {'bw': 0}}, 'path_level': {(0, 3): {}, (0, 4): {}, (0, 6): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}, (5, 6): {}}}",[],-inf,-inf,True,True,False,0,[],7.0,8.0
2,2,2,236.0,455.0,35123.79613037254,72615.52306404474,0.5186813186813187,0.48369542280091254,8,1,1,49.0,43265,7326,35939,0.011736139214892805,0.010135786487454168,1,244.27852715871012,49.0,2,1,True,"{0: 84, 1: 95}","{(0, 1): [(84, 24), (24, 7), (7, 95)]}","{(0, 84): {'cpu': 4}, (1, 95): {'cpu': 0}}","{((0, 1), (84, 24)): {'bw': 42}, ((0, 1), (24, 7)): {'bw': 42}, ((0, 1), (7, 95)): {'bw': 42}}",130.0,46.0,8.0,4.0,42.0,4.0,42.0,4.0,126.0,84.0,0.35384615384615387,31756.208530632317,11236.812249300665,86.43701730231281,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -92}, 1: {'cpu': -96}}, 'link_level': {(0, 1): {'bw': -18}}, 'path_level': {(0, 1): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],2.0,1.0
3,3,3,347.0,658.0,164378.49076317827,309000.2348699868,0.5273556231003039,0.5319688214228745,11,2,1,76.0,43062,7267,35795,0.019695130176716535,0.014101963808631934,2,1164.4567084036553,76.0,5,6,True,"{1: 95, 2: 48, 0: 42, 3: 19, 4: 40}","{(0, 1): [(42, 37), (37, 7), (7, 95)], (0, 3): [(42, 37), (37, 19)], (1, 3): [(95, 0), (0, 20), (20, 19)], (1, 4): [(95, 22), (22, 49), (49, 40)], (2, 4): [(48, 6), (6, 40)], (3, 4): [(19, 40)]}","{(1, 95): {'cpu': 20}, (2, 48): {'cpu': 18}, (0, 42): {'cpu': 14}, (3, 19): {'cpu': 4}, (4, 40): {'cpu': 3}}","{((0, 1), (42, 37)): {'bw': 19}, ((0, 1), (37, 7)): {'bw': 19}, ((0, 1), (7, 95)): {'bw': 19}, ((0, 3), (42, 37)): {'bw': 7}, ((0, 3), (37, 19)): {'bw': 7}, ((1, 3), (95, 0)): {'bw': 8}, ((1, 3), (0, 20)): {'bw': 8}, ((1, 3), (20, 19)): {'bw': 8}, ((1, 4), (95, 22)): {'bw': 13}, ((1, 4), (22, 49)): {'bw': 13}, ((1, 4), (49, 40)): {'bw': 13}, ((2, 4), (48, 6)): {'bw': 5}, ((2, 4), (6, 40)): {'bw': 5}, ((3, 4), (19, 40)): {'bw': 0}}",203.0,111.0,118.0,59.0,52.0,59.0,52.0,59.0,144.0,92.0,0.5467980295566502,236384.71180594203,129254.69463280574,636.7226336591416,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -76}, 2: {'cpu': -77}, 0: {'cpu': -80}, 3: {'cpu': -89}, 4: {'cpu': -90}}, 'link_level': {(0, 1): {'bw': -8}, (0, 3): {'bw': -30}, (1, 3): {'bw': -46}, (1, 4): {'bw': -51}, (2, 4): {'bw': -50}, (3, 4): {'bw': -94}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}",[],-inf,-inf,True,True,False,0,[],5.0,6.0
4,4,4,548.0,1026.0,224451.97154741955,418985.51312173204,0.5341130604288499,0.5357034181804927,15,3,1,97.0,42694,7214,35480,0.026844732227168433,0.02277797669870829,3,298.87303872756866,97.0,5,5,True,"{1: 88, 2: 91, 3: 54, 0: 84, 4: 8}","{(0, 2): [(84, 99), (99, 91)], (0, 4): [(84, 2), (2, 69), (69, 8)], (1, 4): [(88, 8)], (2, 3): [(91, 97), (97, 76), (76, 54)], (2, 4): [(91, 48), (48, 72), (72, 8)]}","{(1, 88): {'cpu': 15}, (2, 91): {'cpu': 15}, (3, 54): {'cpu': 11}, (0, 84): {'cpu': 8}, (4, 8): {'cpu': 4}}","{((0, 2), (84, 99)): {'bw': 39}, ((0, 2), (99, 91)): {'bw': 39}, ((0, 4), (84, 2)): {'bw': 28}, ((0, 4), (2, 69)): {'bw': 28}, ((0, 4), (69, 8)): {'bw': 28}, ((1, 4), (88, 8)): {'bw': 45}, ((2, 3), (91, 97)): {'bw': 26}, ((2, 3), (97, 76)): {'bw': 26}, ((2, 3), (76, 54)): {'bw': 26}, ((2, 4), (91, 48)): {'bw': 10}, ((2, 4), (48, 72)): {'bw': 10}, ((2, 4), (72, 8)): {'bw': 10}}",368.0,201.0,106.0,53.0,148.0,53.0,148.0,53.0,315.0,167.0,0.5461956521739131,109985.27825174527,60073.4807842413,163.24315430500354,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -78}, 2: {'cpu': -78}, 3: {'cpu': -81}, 0: {'cpu': -84}, 4: {'cpu': -87}}, 'link_level': {(0, 2): {'bw': -56}, (0, 4): {'bw': -12}, (1, 4): {'bw': -46}, (2, 3): {'bw': -25}, (2, 4): {'bw': -68}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 4): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}}}",[],-inf,-inf,True,True,False,0,[],5.0,5.0
5,5,5,955.0,1686.0,417674.1172054929,732318.7222969863,0.566429418742586,0.5703447208005538,21,4,1,123.0,42034,7093,34941,0.043167408606502145,0.03762359875506105,4,474.74728662917295,123.0,9,10,True,"{0: 76, 3: 16, 8: 40, 6: 61, 2: 15, 1: 19, 5: 22, 4: 35, 7: 57}","{(0, 2): [(76, 13), (13, 57), (57, 15)], (1, 4): [(19, 57), (57, 35)], (1, 6): [(19, 61)], (1, 8): [(19, 40)], (2, 3): [(15, 57), (57, 16)], (2, 4): [(15, 71), (71, 35)], (2, 7): [(15, 90), (90, 57)], (2, 8): [(15, 77), (77, 40)], (4, 7): [(35, 33), (33, 57)], (5, 6): [(22, 49), (49, 61)]}","{(0, 76): {'cpu': 20}, (3, 16): {'cpu': 19}, (8, 40): {'cpu': 19}, (6, 61): {'cpu': 18}, (2, 15): {'cpu': 17}, (1, 19): {'cpu': 14}, (5, 22): {'cpu': 9}, (4, 35): {'cpu': 3}, (7, 57): {'cpu': 2}}","{((0, 2), (76, 13)): {'bw': 30}, ((0, 2), (13, 57)): {'bw': 30}, ((0, 2), (57, 15)): {'bw': 30}, ((1, 4), (19, 57)): {'bw': 43}, ((1, 4), (57, 35)): {'bw': 43}, ((1, 6), (19, 61)): {'bw': 18}, ((1, 8), (19, 40)): {'bw': 45}, ((2, 3), (15, 57)): {'bw': 23}, ((2, 3), (57, 16)): {'bw': 23}, ((2, 4), (15, 71)): {'bw': 1}, ((2, 4), (71, 35)): {'bw': 1}, ((2, 7), (15, 90)): {'bw': 6}, ((2, 7), (90, 57)): {'bw': 6}, ((2, 8), (15, 77)): {'bw': 42}, ((2, 8), (77, 40)): {'bw': 42}, ((4, 7), (35, 33)): {'bw': 48}, ((4, 7), (33, 57)): {'bw': 48}, ((5, 6), (22, 49)): {'bw': 30}, ((5, 6), (49, 61)): {'bw': 30}}",660.0,407.0,242.0,121.0,286.0,121.0,286.0,121.0,539.0,253.0,0.6166666666666667,313333.20917525416,193222.1456580734,292.76082675465665,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -71}, 3: {'cpu': -71}, 8: {'cpu': -71}, 6: {'cpu': -72}, 2: {'cpu': -72}, 1: {'cpu': -75}, 5: {'cpu': -80}, 4: {'cpu': -85}, 7: {'cpu': -86}}, 'link_level': {(0, 2): {'bw': -23}, (1, 4): {'bw': -26}, (1, 6): {'bw': -35}, (1, 8): {'bw': -49}, (2, 3): {'bw': 0}, (2, 4): {'bw': -59}, (2, 7): {'bw': -51}, (2, 8): {'bw': -10}, (4, 7): {'bw': -12}, (5, 6): {'bw': -21}}, 'path_level': {(0, 2): {}, (1, 4): {}, (1, 6): {}, (1, 8): {}, (2, 3): {}, (2, 4): {}, (2, 7): {}, (2, 8): {}, (4, 7): {}, (5, 6): {}}}","{'node_level': {0: {'cpu': 0}, 3: {'cpu': 0}, 8: {'cpu': 0}, 6: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}, 7: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 4): {'bw': 0}, (1, 6): {'bw': 0}, (1, 8): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}, (2, 7): {'bw': 0}, (2, 8): {'bw': 0}, (4, 7): {'bw': 0}, (5, 6): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 4): {}, (1, 6): {}, (1, 8): {}, (2, 3): {}, (2, 4): {}, (2, 7): {}, (2, 8): {}, (4, 7): {}, (5, 6): {}}}",[],-inf,-inf,True,True,False,0,[],9.0,10.0
6,6,6,1158.0,2120.0,653798.755128071,1237136.9137176704,0.5462264150943397,0.5284772832162663,25,5,1,146.0,41600,7038,34562,0.05058680696074469,0.048062357121216315,5,1163.1755562688575,146.0,5,6,True,"{2: 94, 0: 96, 3: 8, 4: 11, 1: 67}","{(0, 2): [(96, 33), (33, 94)], (0, 4): [(96, 43), (43, 11)], (1, 2): [(67, 95), (95, 7), (7, 94)], (1, 4): [(67, 13), (13, 43), (43, 11)], (2, 4): [(94, 7), (7, 10), (10, 11)], (3, 4): [(8, 43), (43, 11)]}","{(2, 94): {'cpu': 17}, (0, 96): {'cpu': 16}, (3, 8): {'cpu': 10}, (4, 11): {'cpu': 9}, (1, 67): {'cpu': 3}}","{((0, 2), (96, 33)): {'bw': 44}, ((0, 2), (33, 94)): {'bw': 44}, ((0, 4), (96, 43)): {'bw': 13}, ((0, 4), (43, 11)): {'bw': 13}, ((1, 2), (67, 95)): {'bw': 6}, ((1, 2), (95, 7)): {'bw': 6}, ((1, 2), (7, 94)): {'bw': 6}, ((1, 4), (67, 13)): {'bw': 38}, ((1, 4), (13, 43)): {'bw': 38}, ((1, 4), (43, 11)): {'bw': 38}, ((2, 4), (94, 7)): {'bw': 39}, ((2, 4), (7, 10)): {'bw': 39}, ((2, 4), (10, 11)): {'bw': 39}, ((3, 4), (8, 43)): {'bw': 8}, ((3, 4), (43, 11)): {'bw': 8}}",434.0,203.0,110.0,55.0,148.0,55.0,148.0,55.0,379.0,231.0,0.46774193548387094,504818.19142068416,236124.63792257805,544.0659859967236,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -71}, 0: {'cpu': -72}, 3: {'cpu': -77}, 4: {'cpu': -78}, 1: {'cpu': -84}}, 'link_level': {(0, 2): {'bw': -10}, (0, 4): {'bw': -67}, (1, 2): {'bw': -2}, (1, 4): {'bw': -31}, (2, 4): {'bw': -30}, (3, 4): {'bw': -23}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}","{'node_level': {2: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 2): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}",[],-inf,-inf,True,True,False,0,[],5.0,6.0
6,6,5,1158.0,2120.0,653798.755128071,1237136.9137176704,0.5462264150943397,0.5284772832162663,25,6,0,158.72096779511514,41925,7121,34804,0.03939026035343318,0.04139697578979262,0,125.72096779511513,33.0,7,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],,
7,7,6,1431.0,2680.0,668071.362267394,1266414.056567564,0.533955223880597,0.527529964471578,27,7,1,172.0,41365,7053,34312,0.048563334682314885,0.054948081637149815,6,52.28061223195255,172.0,7,9,True,"{2: 74, 3: 18, 0: 30, 4: 86, 1: 35, 6: 68, 5: 69}","{(0, 2): [(30, 17), (17, 74)], (1, 2): [(35, 30), (30, 17), (17, 74)], (1, 6): [(35, 57), (57, 68)], (2, 3): [(74, 43), (43, 8), (8, 18)], (2, 5): [(74, 17), (17, 69)], (2, 6): [(74, 17), (17, 68)], (3, 5): [(18, 13), (13, 79), (79, 69)], (3, 6): [(18, 86), (86, 68)], (4, 5): [(86, 52), (52, 69)]}","{(2, 74): {'cpu': 16}, (3, 18): {'cpu': 15}, (0, 30): {'cpu': 13}, (4, 86): {'cpu': 8}, (1, 35): {'cpu': 7}, (6, 68): {'cpu': 6}, (5, 69): {'cpu': 3}}","{((0, 2), (30, 17)): {'bw': 17}, ((0, 2), (17, 74)): {'bw': 17}, ((1, 2), (35, 30)): {'bw': 7}, ((1, 2), (30, 17)): {'bw': 7}, ((1, 2), (17, 74)): {'bw': 7}, ((1, 6), (35, 57)): {'bw': 20}, ((1, 6), (57, 68)): {'bw': 20}, ((2, 3), (74, 43)): {'bw': 25}, ((2, 3), (43, 8)): {'bw': 25}, ((2, 3), (8, 18)): {'bw': 25}, ((2, 5), (74, 17)): {'bw': 2}, ((2, 5), (17, 69)): {'bw': 2}, ((2, 6), (74, 17)): {'bw': 16}, ((2, 6), (17, 68)): {'bw': 16}, ((3, 5), (18, 13)): {'bw': 50}, ((3, 5), (13, 79)): {'bw': 50}, ((3, 5), (79, 69)): {'bw': 50}, ((3, 6), (18, 86)): {'bw': 45}, ((3, 6), (86, 68)): {'bw': 45}, ((4, 5), (86, 52)): {'bw': 23}, ((4, 5), (52, 69)): {'bw': 23}}",560.0,273.0,136.0,68.0,205.0,68.0,205.0,68.0,492.0,287.0,0.4875,29277.14284989343,14272.607139323047,25.48679846307687,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -83}, 3: {'cpu': -83}, 0: {'cpu': -84}, 4: {'cpu': -89}, 1: {'cpu': -86}, 6: {'cpu': -81}, 5: {'cpu': -84}}, 'link_level': {(0, 2): {'bw': -79}, (1, 2): {'bw': -48}, (1, 6): {'bw': -14}, (2, 3): {'bw': -35}, (2, 5): {'bw': -61}, (2, 6): {'bw': -36}, (3, 5): {'bw': -14}, (3, 6): {'bw': -12}, (4, 5): {'bw': -36}}, 'path_level': {(0, 2): {}, (1, 2): {}, (1, 6): {}, (2, 3): {}, (2, 5): {}, (2, 6): {}, (3, 5): {}, (3, 6): {}, (4, 5): {}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}, 6: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 2): {'bw': 0}, (1, 6): {'bw': 0}, (2, 3): {'bw': 0}, (2, 5): {'bw': 0}, (2, 6): {'bw': 0}, (3, 5): {'bw': 0}, (3, 6): {'bw': 0}, (4, 5): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 2): {}, (1, 6): {}, (2, 3): {}, (2, 5): {}, (2, 6): {}, (3, 5): {}, (3, 6): {}, (4, 5): {}}}",[],-inf,-inf,True,True,False,0,[],7.0,9.0
8,8,7,1599.0,2989.0,962089.3093883777,1807197.0664508017,0.5349615255938441,0.5323654665275925,30,8,1,194.0,41056,7016,34040,0.05355456630244171,0.06243974991048562,7,1750.1068281010932,194.0,4,5,True,"{3: 86, 2: 78, 0: 99, 1: 13}","{(0, 1): [(99, 67), (67, 13)], (0, 2): [(99, 5), (5, 6), (6, 78)], (0, 3): [(99, 70), (70, 86)], (1, 2): [(13, 78)], (1, 3): [(13, 28), (28, 86)]}","{(3, 86): {'cpu': 17}, (2, 78): {'cpu': 12}, (0, 99): {'cpu': 4}, (1, 13): {'cpu': 4}}","{((0, 1), (99, 67)): {'bw': 23}, ((0, 1), (67, 13)): {'bw': 23}, ((0, 2), (99, 5)): {'bw': 30}, ((0, 2), (5, 6)): {'bw': 30}, ((0, 2), (6, 78)): {'bw': 30}, ((0, 3), (99, 70)): {'bw': 25}, ((0, 3), (70, 86)): {'bw': 25}, ((1, 2), (13, 78)): {'bw': 20}, ((1, 3), (13, 28)): {'bw': 33}, ((1, 3), (28, 86)): {'bw': 33}}",309.0,168.0,74.0,37.0,131.0,37.0,131.0,37.0,272.0,141.0,0.5436893203883495,540783.0098832378,294017.9471209837,951.5143919772934,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': -72}, 2: {'cpu': -75}, 0: {'cpu': -83}, 1: {'cpu': -82}}, 'link_level': {(0, 1): {'bw': -20}, (0, 2): {'bw': -28}, (0, 3): {'bw': -51}, (1, 2): {'bw': -36}, (1, 3): {'bw': -21}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (1, 2): {}, (1, 3): {}}}","{'node_level': {3: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (1, 2): {}, (1, 3): {}}}",[],-inf,-inf,True,True,False,0,[],4.0,5.0
9,9,8,1857.0,3396.0,1098678.9136890178,2022669.8143204162,0.5468197879858657,0.5431825332589718,34,9,1,223.0,40649,6956,33693,0.06164845541616082,0.07199713553860132,8,529.4170709327137,223.0,6,8,True,"{2: 20, 3: 35, 5: 57, 4: 77, 0: 36, 1: 12}","{(0, 1): [(36, 12)], (0, 2): [(36, 31), (31, 20)], (0, 4): [(36, 15), (15, 77)], (0, 5): [(36, 1), (1, 3), (3, 57)], (1, 3): [(12, 35)], (1, 4): [(12, 9), (9, 71), (71, 77)], (2, 5): [(20, 19), (19, 57)], (4, 5): [(77, 11), (11, 57)]}","{(2, 20): {'cpu': 19}, (3, 35): {'cpu': 19}, (5, 57): {'cpu': 9}, (4, 77): {'cpu': 7}, (0, 36): {'cpu': 5}, (1, 12): {'cpu': 1}}","{((0, 1), (36, 12)): {'bw': 49}, ((0, 2), (36, 31)): {'bw': 9}, ((0, 2), (31, 20)): {'bw': 9}, ((0, 4), (36, 15)): {'bw': 0}, ((0, 4), (15, 77)): {'bw': 0}, ((0, 5), (36, 1)): {'bw': 19}, ((0, 5), (1, 3)): {'bw': 19}, ((0, 5), (3, 57)): {'bw': 19}, ((1, 3), (12, 35)): {'bw': 36}, ((1, 4), (12, 9)): {'bw': 17}, ((1, 4), (9, 71)): {'bw': 17}, ((1, 4), (71, 77)): {'bw': 17}, ((2, 5), (20, 19)): {'bw': 20}, ((2, 5), (19, 57)): {'bw': 20}, ((4, 5), (77, 11)): {'bw': 48}, ((4, 5), (11, 57)): {'bw': 48}}",407.0,258.0,120.0,60.0,198.0,60.0,198.0,60.0,347.0,149.0,0.6339066339066339,215472.74786961448,136589.60430064015,335.6009933676662,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -67}, 3: {'cpu': -67}, 5: {'cpu': -77}, 4: {'cpu': -79}, 0: {'cpu': -80}, 1: {'cpu': -83}}, 'link_level': {(0, 1): {'bw': -15}, (0, 2): {'bw': -67}, (0, 4): {'bw': -31}, (0, 5): {'bw': -34}, (1, 3): {'bw': -21}, (1, 4): {'bw': -39}, (2, 5): {'bw': -6}, (4, 5): {'bw': -4}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 4): {}, (0, 5): {}, (1, 3): {}, (1, 4): {}, (2, 5): {}, (4, 5): {}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 5): {'bw': 0}, (4, 5): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 4): {}, (0, 5): {}, (1, 3): {}, (1, 4): {}, (2, 5): {}, (4, 5): {}}}",[],-inf,-inf,True,True,False,0,[],6.0,8.0
