v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_placed_nodes,num_routed_links
1,1,1,190.0,310.0,23886.983881071876,38973.50001648569,0.6129032258064516,0.6129032258064516,7,0,1,33.0,41822,7257,34565,0.011307901907356976,0.006524488388135241,0,125.72096779511513,33.0,7,8,True,"{0: 4, 2: 28, 6: 55, 4: 47, 3: 52, 1: 67, 5: 65}","{(0, 3): [(4, 63), (63, 52)], (0, 4): [(4, 66), (66, 47)], (0, 6): [(4, 85), (85, 55)], (1, 3): [(67, 11), (11, 70), (70, 52)], (1, 4): [(67, 11), (11, 64), (64, 47)], (2, 4): [(28, 73), (73, 47)], (3, 4): [(52, 1), (1, 42), (42, 47)], (5, 6): [(65, 55)]}","{(0, 4): {'cpu': 20}, (2, 28): {'cpu': 19}, (6, 55): {'cpu': 19}, (4, 47): {'cpu': 14}, (3, 52): {'cpu': 8}, (1, 67): {'cpu': 3}, (5, 65): {'cpu': 0}}","{((0, 3), (4, 63)): {'bw': 8}, ((0, 3), (63, 52)): {'bw': 8}, ((0, 4), (4, 66)): {'bw': 7}, ((0, 4), (66, 47)): {'bw': 7}, ((0, 6), (4, 85)): {'bw': 23}, ((0, 6), (85, 55)): {'bw': 23}, ((1, 3), (67, 11)): {'bw': 13}, ((1, 3), (11, 70)): {'bw': 13}, ((1, 3), (70, 52)): {'bw': 13}, ((1, 4), (67, 11)): {'bw': 17}, ((1, 4), (11, 64)): {'bw': 17}, ((1, 4), (64, 47)): {'bw': 17}, ((2, 4), (28, 73)): {'bw': 0}, ((2, 4), (73, 47)): {'bw': 0}, ((3, 4), (52, 1)): {'bw': 11}, ((3, 4), (1, 42)): {'bw': 11}, ((3, 4), (42, 47)): {'bw': 11}, ((5, 6), (65, 55)): {'bw': 28}}",310.0,190.0,166.0,83.0,107.0,83.0,107.0,83.0,227.0,120.0,0.6129032258064516,38973.50001648569,23886.983881071876,77.05478671313509,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -80}, 2: {'cpu': -81}, 6: {'cpu': -81}, 4: {'cpu': -85}, 3: {'cpu': -89}, 1: {'cpu': -94}, 5: {'cpu': -96}}, 'link_level': {(0, 3): {'bw': -66}, (0, 4): {'bw': -53}, (0, 6): {'bw': -41}, (1, 3): {'bw': -40}, (1, 4): {'bw': -23}, (2, 4): {'bw': -70}, (3, 4): {'bw': -44}, (5, 6): {'bw': -68}}, 'path_level': {(0, 3): {}, (0, 4): {}, (0, 6): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}, (5, 6): {}}}","{'node_level': {0: {'cpu': 0}, 2: {'cpu': 0}, 6: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (0, 6): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}, (5, 6): {'bw': 0}}, 'path_level': {(0, 3): {}, (0, 4): {}, (0, 6): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}, (5, 6): {}}}",[],-inf,-inf,True,True,False,0,[],7.0,8.0
2,2,2,236.0,398.0,35123.79613037254,60470.01040645218,0.592964824120603,0.5808465368913648,8,1,1,49.0,41734,7253,34481,0.01185286103542238,0.00893883651414118,1,244.27852715871012,49.0,2,1,True,"{0: 65, 1: 95}","{(0, 1): [(65, 34), (34, 95)]}","{(0, 65): {'cpu': 4}, (1, 95): {'cpu': 0}}","{((0, 1), (65, 34)): {'bw': 42}, ((0, 1), (34, 95)): {'bw': 42}}",88.0,46.0,8.0,4.0,42.0,4.0,42.0,4.0,84.0,42.0,0.5227272727272727,21496.51038996649,11236.812249300665,127.69104828750756,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -92}, 1: {'cpu': -96}}, 'link_level': {(0, 1): {'bw': -36}}, 'path_level': {(0, 1): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],2.0,1.0
3,3,3,347.0,573.0,164378.49076317827,264249.9343770919,0.6055846422338569,0.6220568839521665,12,2,1,76.0,41559,7194,34365,0.019891008174386937,0.012272936307197058,2,1164.4567084036553,76.0,5,6,True,"{1: 95, 2: 19, 0: 27, 3: 31, 4: 40}","{(0, 1): [(27, 85), (85, 95)], (0, 3): [(27, 11), (11, 2), (2, 31)], (1, 3): [(95, 52), (52, 31)], (1, 4): [(95, 81), (81, 40)], (2, 4): [(19, 4), (4, 90), (90, 40)], (3, 4): [(31, 5), (5, 40)]}","{(1, 95): {'cpu': 20}, (2, 19): {'cpu': 18}, (0, 27): {'cpu': 14}, (3, 31): {'cpu': 4}, (4, 40): {'cpu': 3}}","{((0, 1), (27, 85)): {'bw': 19}, ((0, 1), (85, 95)): {'bw': 19}, ((0, 3), (27, 11)): {'bw': 7}, ((0, 3), (11, 2)): {'bw': 7}, ((0, 3), (2, 31)): {'bw': 7}, ((1, 3), (95, 52)): {'bw': 8}, ((1, 3), (52, 31)): {'bw': 8}, ((1, 4), (95, 81)): {'bw': 13}, ((1, 4), (81, 40)): {'bw': 13}, ((2, 4), (19, 4)): {'bw': 5}, ((2, 4), (4, 90)): {'bw': 5}, ((2, 4), (90, 40)): {'bw': 5}, ((3, 4), (31, 5)): {'bw': 0}, ((3, 4), (5, 40)): {'bw': 0}}",175.0,111.0,118.0,59.0,52.0,59.0,52.0,59.0,116.0,64.0,0.6342857142857142,203779.92397063968,129254.69463280574,738.5982550446041,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -76}, 2: {'cpu': -77}, 0: {'cpu': -81}, 3: {'cpu': -90}, 4: {'cpu': -91}}, 'link_level': {(0, 1): {'bw': -41}, (0, 3): {'bw': -63}, (1, 3): {'bw': -65}, (1, 4): {'bw': -59}, (2, 4): {'bw': -52}, (3, 4): {'bw': -82}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}",[],-inf,-inf,True,True,False,0,[],5.0,6.0
4,4,4,548.0,881.0,224451.97154741955,356302.830305183,0.6220204313280363,0.6299472034930802,15,3,1,97.0,41251,7141,34110,0.027111716621253446,0.01960220740400087,3,298.87303872756866,97.0,5,5,True,"{1: 62, 2: 67, 3: 23, 0: 34, 4: 65}","{(0, 2): [(34, 67)], (0, 4): [(34, 65)], (1, 4): [(62, 97), (97, 65)], (2, 3): [(67, 34), (34, 6), (6, 23)], (2, 4): [(67, 34), (34, 65)]}","{(1, 62): {'cpu': 15}, (2, 67): {'cpu': 15}, (3, 23): {'cpu': 11}, (0, 34): {'cpu': 8}, (4, 65): {'cpu': 4}}","{((0, 2), (34, 67)): {'bw': 39}, ((0, 4), (34, 65)): {'bw': 28}, ((1, 4), (62, 97)): {'bw': 45}, ((1, 4), (97, 65)): {'bw': 45}, ((2, 3), (67, 34)): {'bw': 26}, ((2, 3), (34, 6)): {'bw': 26}, ((2, 3), (6, 23)): {'bw': 26}, ((2, 4), (67, 34)): {'bw': 10}, ((2, 4), (34, 65)): {'bw': 10}}",308.0,201.0,106.0,53.0,148.0,53.0,148.0,53.0,255.0,107.0,0.6525974025974026,92052.89592809115,60073.4807842413,195.04376878000423,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -79}, 2: {'cpu': -79}, 3: {'cpu': -82}, 0: {'cpu': -84}, 4: {'cpu': -88}}, 'link_level': {(0, 2): {'bw': -52}, (0, 4): {'bw': -30}, (1, 4): {'bw': -27}, (2, 3): {'bw': -26}, (2, 4): {'bw': -16}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 4): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}}}",[],-inf,-inf,True,True,False,0,[],5.0,5.0
5,5,5,955.0,1581.0,417674.1172054929,688625.9309456041,0.6040480708412397,0.6065326593669703,21,4,1,123.0,40551,7020,33531,0.043596730245231585,0.036243964129685,4,474.74728662917295,123.0,9,10,True,"{0: 97, 3: 14, 8: 37, 6: 40, 2: 66, 1: 31, 5: 41, 4: 33, 7: 52}","{(0, 2): [(97, 65), (65, 66)], (1, 4): [(31, 69), (69, 33)], (1, 6): [(31, 5), (5, 40)], (1, 8): [(31, 5), (5, 37)], (2, 3): [(66, 30), (30, 14)], (2, 4): [(66, 4), (4, 19), (19, 33)], (2, 7): [(66, 4), (4, 63), (63, 52)], (2, 8): [(66, 0), (0, 37)], (4, 7): [(33, 48), (48, 52)], (5, 6): [(41, 7), (7, 40)]}","{(0, 97): {'cpu': 20}, (3, 14): {'cpu': 19}, (8, 37): {'cpu': 19}, (6, 40): {'cpu': 18}, (2, 66): {'cpu': 17}, (1, 31): {'cpu': 14}, (5, 41): {'cpu': 9}, (4, 33): {'cpu': 3}, (7, 52): {'cpu': 2}}","{((0, 2), (97, 65)): {'bw': 30}, ((0, 2), (65, 66)): {'bw': 30}, ((1, 4), (31, 69)): {'bw': 43}, ((1, 4), (69, 33)): {'bw': 43}, ((1, 6), (31, 5)): {'bw': 18}, ((1, 6), (5, 40)): {'bw': 18}, ((1, 8), (31, 5)): {'bw': 45}, ((1, 8), (5, 37)): {'bw': 45}, ((2, 3), (66, 30)): {'bw': 23}, ((2, 3), (30, 14)): {'bw': 23}, ((2, 4), (66, 4)): {'bw': 1}, ((2, 4), (4, 19)): {'bw': 1}, ((2, 4), (19, 33)): {'bw': 1}, ((2, 7), (66, 4)): {'bw': 6}, ((2, 7), (4, 63)): {'bw': 6}, ((2, 7), (63, 52)): {'bw': 6}, ((2, 8), (66, 0)): {'bw': 42}, ((2, 8), (0, 37)): {'bw': 42}, ((4, 7), (33, 48)): {'bw': 48}, ((4, 7), (48, 52)): {'bw': 48}, ((5, 6), (41, 7)): {'bw': 30}, ((5, 6), (7, 40)): {'bw': 30}}",700.0,407.0,242.0,121.0,286.0,121.0,286.0,121.0,579.0,293.0,0.5814285714285714,332323.10064042103,193222.1456580734,276.0316366543905,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -72}, 3: {'cpu': -72}, 8: {'cpu': -72}, 6: {'cpu': -73}, 2: {'cpu': -74}, 1: {'cpu': -76}, 5: {'cpu': -81}, 4: {'cpu': -86}, 7: {'cpu': -87}}, 'link_level': {(0, 2): {'bw': -4}, (1, 4): {'bw': -9}, (1, 6): {'bw': -64}, (1, 8): {'bw': -23}, (2, 3): {'bw': -50}, (2, 4): {'bw': -51}, (2, 7): {'bw': -46}, (2, 8): {'bw': -10}, (4, 7): {'bw': -29}, (5, 6): {'bw': -20}}, 'path_level': {(0, 2): {}, (1, 4): {}, (1, 6): {}, (1, 8): {}, (2, 3): {}, (2, 4): {}, (2, 7): {}, (2, 8): {}, (4, 7): {}, (5, 6): {}}}","{'node_level': {0: {'cpu': 0}, 3: {'cpu': 0}, 8: {'cpu': 0}, 6: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}, 7: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 4): {'bw': 0}, (1, 6): {'bw': 0}, (1, 8): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}, (2, 7): {'bw': 0}, (2, 8): {'bw': 0}, (4, 7): {'bw': 0}, (5, 6): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 4): {}, (1, 6): {}, (1, 8): {}, (2, 3): {}, (2, 4): {}, (2, 7): {}, (2, 8): {}, (4, 7): {}, (5, 6): {}}}",[],-inf,-inf,True,True,False,0,[],9.0,10.0
6,6,6,1158.0,1951.0,653798.755128071,1119000.8867650814,0.5935417734495131,0.5842700956369544,25,5,1,146.0,40181,6965,33216,0.05108991825613074,0.04529776960220744,5,1163.1755562688575,146.0,5,6,True,"{2: 69, 0: 32, 3: 65, 4: 98, 1: 7}","{(0, 2): [(32, 41), (41, 69)], (0, 4): [(32, 98)], (1, 2): [(7, 69)], (1, 4): [(7, 15), (15, 68), (68, 98)], (2, 4): [(69, 13), (13, 98)], (3, 4): [(65, 88), (88, 98)]}","{(2, 69): {'cpu': 17}, (0, 32): {'cpu': 16}, (3, 65): {'cpu': 10}, (4, 98): {'cpu': 9}, (1, 7): {'cpu': 3}}","{((0, 2), (32, 41)): {'bw': 44}, ((0, 2), (41, 69)): {'bw': 44}, ((0, 4), (32, 98)): {'bw': 13}, ((1, 2), (7, 69)): {'bw': 6}, ((1, 4), (7, 15)): {'bw': 38}, ((1, 4), (15, 68)): {'bw': 38}, ((1, 4), (68, 98)): {'bw': 38}, ((2, 4), (69, 13)): {'bw': 39}, ((2, 4), (13, 98)): {'bw': 39}, ((3, 4), (65, 88)): {'bw': 8}, ((3, 4), (88, 98)): {'bw': 8}}",370.0,203.0,110.0,55.0,148.0,55.0,148.0,55.0,315.0,167.0,0.5486486486486486,430374.95581947727,236124.63792257805,638.1746970880488,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -72}, 0: {'cpu': -72}, 3: {'cpu': -78}, 4: {'cpu': -79}, 1: {'cpu': -84}}, 'link_level': {(0, 2): {'bw': -8}, (0, 4): {'bw': -80}, (1, 2): {'bw': -82}, (1, 4): {'bw': -14}, (2, 4): {'bw': -39}, (3, 4): {'bw': -48}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}","{'node_level': {2: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 2): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}",[],-inf,-inf,True,True,False,0,[],5.0,6.0
6,6,5,1158.0,1951.0,653798.755128071,1119000.8867650814,0.5935417734495131,0.5842700956369544,25,6,0,158.72096779511514,40491,7048,33443,0.039782016348773874,0.0387732812140722,0,125.72096779511513,33.0,7,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],,
7,7,6,1431.0,2504.0,668071.362267394,1147912.0653293512,0.5714856230031949,0.5819882745772128,27,7,1,172.0,39938,6980,32958,0.049046321525885506,0.05271326741779725,6,52.28061223195255,172.0,7,9,True,"{2: 4, 3: 28, 0: 55, 4: 47, 1: 52, 6: 80, 5: 5}","{(0, 2): [(55, 85), (85, 4)], (1, 2): [(52, 63), (63, 4)], (1, 6): [(52, 78), (78, 80)], (2, 3): [(4, 19), (19, 33), (33, 28)], (2, 5): [(4, 85), (85, 5)], (2, 6): [(4, 78), (78, 80)], (3, 5): [(28, 8), (8, 29), (29, 5)], (3, 6): [(28, 73), (73, 80)], (4, 5): [(47, 30), (30, 5)]}","{(2, 4): {'cpu': 16}, (3, 28): {'cpu': 15}, (0, 55): {'cpu': 13}, (4, 47): {'cpu': 8}, (1, 52): {'cpu': 7}, (6, 80): {'cpu': 6}, (5, 5): {'cpu': 3}}","{((0, 2), (55, 85)): {'bw': 17}, ((0, 2), (85, 4)): {'bw': 17}, ((1, 2), (52, 63)): {'bw': 7}, ((1, 2), (63, 4)): {'bw': 7}, ((1, 6), (52, 78)): {'bw': 20}, ((1, 6), (78, 80)): {'bw': 20}, ((2, 3), (4, 19)): {'bw': 25}, ((2, 3), (19, 33)): {'bw': 25}, ((2, 3), (33, 28)): {'bw': 25}, ((2, 5), (4, 85)): {'bw': 2}, ((2, 5), (85, 5)): {'bw': 2}, ((2, 6), (4, 78)): {'bw': 16}, ((2, 6), (78, 80)): {'bw': 16}, ((3, 5), (28, 8)): {'bw': 50}, ((3, 5), (8, 29)): {'bw': 50}, ((3, 5), (29, 5)): {'bw': 50}, ((3, 6), (28, 73)): {'bw': 45}, ((3, 6), (73, 80)): {'bw': 45}, ((4, 5), (47, 30)): {'bw': 23}, ((4, 5), (30, 5)): {'bw': 23}}",553.0,273.0,136.0,68.0,205.0,68.0,205.0,68.0,485.0,280.0,0.4936708860759494,28911.17856426976,14272.607139323047,25.809416165141133,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -84}, 3: {'cpu': -85}, 0: {'cpu': -87}, 4: {'cpu': -91}, 1: {'cpu': -88}, 6: {'cpu': -81}, 5: {'cpu': -83}}, 'link_level': {(0, 2): {'bw': -47}, (1, 2): {'bw': -61}, (1, 6): {'bw': -57}, (2, 3): {'bw': -26}, (2, 5): {'bw': -73}, (2, 6): {'bw': -41}, (3, 5): {'bw': -1}, (3, 6): {'bw': -11}, (4, 5): {'bw': -37}}, 'path_level': {(0, 2): {}, (1, 2): {}, (1, 6): {}, (2, 3): {}, (2, 5): {}, (2, 6): {}, (3, 5): {}, (3, 6): {}, (4, 5): {}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}, 6: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 2): {'bw': 0}, (1, 6): {'bw': 0}, (2, 3): {'bw': 0}, (2, 5): {'bw': 0}, (2, 6): {'bw': 0}, (3, 5): {'bw': 0}, (3, 6): {'bw': 0}, (4, 5): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 2): {}, (1, 6): {}, (2, 3): {}, (2, 5): {}, (2, 6): {}, (3, 5): {}, (3, 6): {}, (4, 5): {}}}",[],-inf,-inf,True,True,False,0,[],7.0,9.0
8,8,7,1599.0,2836.0,962089.3093883777,1728947.5322589143,0.5638222849083215,0.5564595173870795,28,8,1,194.0,39606,6943,32663,0.05408719346049051,0.061192228098413404,7,1750.1068281010932,194.0,4,5,True,"{3: 47, 2: 52, 0: 55, 1: 16}","{(0, 1): [(55, 67), (67, 16)], (0, 2): [(55, 95), (95, 52)], (0, 3): [(55, 64), (64, 47)], (1, 2): [(16, 1), (1, 52)], (1, 3): [(16, 1), (1, 42), (42, 47)]}","{(3, 47): {'cpu': 17}, (2, 52): {'cpu': 12}, (0, 55): {'cpu': 4}, (1, 16): {'cpu': 4}}","{((0, 1), (55, 67)): {'bw': 23}, ((0, 1), (67, 16)): {'bw': 23}, ((0, 2), (55, 95)): {'bw': 30}, ((0, 2), (95, 52)): {'bw': 30}, ((0, 3), (55, 64)): {'bw': 25}, ((0, 3), (64, 47)): {'bw': 25}, ((1, 2), (16, 1)): {'bw': 20}, ((1, 2), (1, 52)): {'bw': 20}, ((1, 3), (16, 1)): {'bw': 33}, ((1, 3), (1, 42)): {'bw': 33}, ((1, 3), (42, 47)): {'bw': 33}}",332.0,168.0,74.0,37.0,131.0,37.0,131.0,37.0,295.0,164.0,0.5060240963855421,581035.466929563,294017.9471209837,885.596226268023,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': -74}, 2: {'cpu': -76}, 0: {'cpu': -83}, 1: {'cpu': -82}}, 'link_level': {(0, 1): {'bw': -47}, (0, 2): {'bw': -21}, (0, 3): {'bw': -39}, (1, 2): {'bw': -65}, (1, 3): {'bw': -22}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (1, 2): {}, (1, 3): {}}}","{'node_level': {3: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (1, 2): {}, (1, 3): {}}}",[],-inf,-inf,True,True,False,0,[],4.0,5.0
9,9,8,1857.0,3442.0,1098678.9136890178,2049774.2772441388,0.5395119116792563,0.5359999517440326,31,9,1,223.0,39000,6883,32117,0.06226158038147134,0.07688549091745234,8,529.4170709327137,223.0,6,8,True,"{2: 20, 3: 22, 5: 33, 4: 60, 0: 28, 1: 4}","{(0, 1): [(28, 33), (33, 63), (63, 4)], (0, 2): [(28, 58), (58, 7), (7, 20)], (0, 4): [(28, 33), (33, 48), (48, 60)], (0, 5): [(28, 69), (69, 63), (63, 33)], (1, 3): [(4, 66), (66, 21), (21, 22)], (1, 4): [(4, 66), (66, 65), (65, 60)], (2, 5): [(20, 1), (1, 87), (87, 33)], (4, 5): [(60, 68), (68, 33)]}","{(2, 20): {'cpu': 19}, (3, 22): {'cpu': 19}, (5, 33): {'cpu': 9}, (4, 60): {'cpu': 7}, (0, 28): {'cpu': 5}, (1, 4): {'cpu': 1}}","{((0, 1), (28, 33)): {'bw': 49}, ((0, 1), (33, 63)): {'bw': 49}, ((0, 1), (63, 4)): {'bw': 49}, ((0, 2), (28, 58)): {'bw': 9}, ((0, 2), (58, 7)): {'bw': 9}, ((0, 2), (7, 20)): {'bw': 9}, ((0, 4), (28, 33)): {'bw': 0}, ((0, 4), (33, 48)): {'bw': 0}, ((0, 4), (48, 60)): {'bw': 0}, ((0, 5), (28, 69)): {'bw': 19}, ((0, 5), (69, 63)): {'bw': 19}, ((0, 5), (63, 33)): {'bw': 19}, ((1, 3), (4, 66)): {'bw': 36}, ((1, 3), (66, 21)): {'bw': 36}, ((1, 3), (21, 22)): {'bw': 36}, ((1, 4), (4, 66)): {'bw': 17}, ((1, 4), (66, 65)): {'bw': 17}, ((1, 4), (65, 60)): {'bw': 17}, ((2, 5), (20, 1)): {'bw': 20}, ((2, 5), (1, 87)): {'bw': 20}, ((2, 5), (87, 33)): {'bw': 20}, ((4, 5), (60, 68)): {'bw': 48}, ((4, 5), (68, 33)): {'bw': 48}}",606.0,258.0,120.0,60.0,198.0,60.0,198.0,60.0,546.0,348.0,0.42574257425742573,320826.7449852245,136589.60430064015,225.3953866347197,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -67}, 3: {'cpu': -67}, 5: {'cpu': -77}, 4: {'cpu': -79}, 0: {'cpu': -80}, 1: {'cpu': -83}}, 'link_level': {(0, 1): {'bw': -2}, (0, 2): {'bw': -81}, (0, 4): {'bw': -2}, (0, 5): {'bw': -30}, (1, 3): {'bw': -17}, (1, 4): {'bw': 0}, (2, 5): {'bw': -41}, (4, 5): {'bw': -16}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 4): {}, (0, 5): {}, (1, 3): {}, (1, 4): {}, (2, 5): {}, (4, 5): {}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 5): {'bw': 0}, (4, 5): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 4): {}, (0, 5): {}, (1, 3): {}, (1, 4): {}, (2, 5): {}, (4, 5): {}}}",[],-inf,-inf,True,True,False,0,[],6.0,8.0
