v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_placed_nodes,num_routed_links
1,1,1,190.0,366.0,23886.983881071876,46013.87421301214,0.5191256830601093,0.5191256830601093,7,0,1,33.0,47213,7545,39668,0.010880964866282095,0.007083677504943542,0,125.72096779511513,33.0,7,8,True,"{0: 81, 2: 83, 6: 94, 4: 99, 3: 5, 1: 14, 5: 61}","{(0, 3): [(81, 39), (39, 5)], (0, 4): [(81, 32), (32, 35), (35, 99)], (0, 6): [(81, 67), (67, 6), (6, 94)], (1, 3): [(14, 13), (13, 5)], (1, 4): [(14, 9), (9, 99)], (2, 4): [(83, 18), (18, 99)], (3, 4): [(5, 39), (39, 1), (1, 99)], (5, 6): [(61, 44), (44, 80), (80, 94)]}","{(0, 81): {'cpu': 20}, (2, 83): {'cpu': 19}, (6, 94): {'cpu': 19}, (4, 99): {'cpu': 14}, (3, 5): {'cpu': 8}, (1, 14): {'cpu': 3}, (5, 61): {'cpu': 0}}","{((0, 3), (81, 39)): {'bw': 8}, ((0, 3), (39, 5)): {'bw': 8}, ((0, 4), (81, 32)): {'bw': 7}, ((0, 4), (32, 35)): {'bw': 7}, ((0, 4), (35, 99)): {'bw': 7}, ((0, 6), (81, 67)): {'bw': 23}, ((0, 6), (67, 6)): {'bw': 23}, ((0, 6), (6, 94)): {'bw': 23}, ((1, 3), (14, 13)): {'bw': 13}, ((1, 3), (13, 5)): {'bw': 13}, ((1, 4), (14, 9)): {'bw': 17}, ((1, 4), (9, 99)): {'bw': 17}, ((2, 4), (83, 18)): {'bw': 0}, ((2, 4), (18, 99)): {'bw': 0}, ((3, 4), (5, 39)): {'bw': 11}, ((3, 4), (39, 1)): {'bw': 11}, ((3, 4), (1, 99)): {'bw': 11}, ((5, 6), (61, 44)): {'bw': 28}, ((5, 6), (44, 80)): {'bw': 28}, ((5, 6), (80, 94)): {'bw': 28}}",366.0,190.0,166.0,83.0,107.0,83.0,107.0,83.0,283.0,176.0,0.5191256830601093,46013.87421301214,23886.983881071876,65.26498328161715,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -80}, 2: {'cpu': -81}, 6: {'cpu': -81}, 4: {'cpu': -86}, 3: {'cpu': -91}, 1: {'cpu': -95}, 5: {'cpu': -98}}, 'link_level': {(0, 3): {'bw': -62}, (0, 4): {'bw': -54}, (0, 6): {'bw': -38}, (1, 3): {'bw': -45}, (1, 4): {'bw': -35}, (2, 4): {'bw': -84}, (3, 4): {'bw': -49}, (5, 6): {'bw': -45}}, 'path_level': {(0, 3): {}, (0, 4): {}, (0, 6): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}, (5, 6): {}}}","{'node_level': {0: {'cpu': 0}, 2: {'cpu': 0}, 6: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (0, 6): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}, (5, 6): {'bw': 0}}, 'path_level': {(0, 3): {}, (0, 4): {}, (0, 6): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}, (5, 6): {}}}",[],-inf,-inf,True,True,False,0,[],7.0,8.0
2,2,2,236.0,454.0,35123.79613037254,67510.38460297862,0.5198237885462555,0.5202724934383332,8,1,1,49.0,47125,7541,39584,0.011405348715259556,0.009186253160121116,1,244.27852715871012,49.0,2,1,True,"{0: 61, 1: 52}","{(0, 1): [(61, 57), (57, 52)]}","{(0, 61): {'cpu': 4}, (1, 52): {'cpu': 0}}","{((0, 1), (61, 57)): {'bw': 42}, ((0, 1), (57, 52)): {'bw': 42}}",88.0,46.0,8.0,4.0,42.0,4.0,42.0,4.0,84.0,42.0,0.5227272727272727,21496.51038996649,11236.812249300665,127.69104828750756,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -94}, 1: {'cpu': -97}}, 'link_level': {(0, 1): {'bw': -37}}, 'path_level': {(0, 1): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],2.0,1.0
3,3,3,347.0,643.0,164378.49076317827,287592.70249126945,0.5396578538102644,0.5715669741938892,11,2,1,76.0,46936,7482,39454,0.019140010487676995,0.012440239293134092,2,1164.4567084036553,76.0,5,6,True,"{1: 52, 2: 58, 0: 70, 3: 14, 4: 24}","{(0, 1): [(70, 16), (16, 52)], (0, 3): [(70, 13), (13, 14)], (1, 3): [(52, 43), (43, 9), (9, 14)], (1, 4): [(52, 1), (1, 38), (38, 24)], (2, 4): [(58, 79), (79, 28), (28, 24)], (3, 4): [(14, 63), (63, 24)]}","{(1, 52): {'cpu': 20}, (2, 58): {'cpu': 18}, (0, 70): {'cpu': 14}, (3, 14): {'cpu': 4}, (4, 24): {'cpu': 3}}","{((0, 1), (70, 16)): {'bw': 19}, ((0, 1), (16, 52)): {'bw': 19}, ((0, 3), (70, 13)): {'bw': 7}, ((0, 3), (13, 14)): {'bw': 7}, ((1, 3), (52, 43)): {'bw': 8}, ((1, 3), (43, 9)): {'bw': 8}, ((1, 3), (9, 14)): {'bw': 8}, ((1, 4), (52, 1)): {'bw': 13}, ((1, 4), (1, 38)): {'bw': 13}, ((1, 4), (38, 24)): {'bw': 13}, ((2, 4), (58, 79)): {'bw': 5}, ((2, 4), (79, 28)): {'bw': 5}, ((2, 4), (28, 24)): {'bw': 5}, ((3, 4), (14, 63)): {'bw': 0}, ((3, 4), (63, 24)): {'bw': 0}}",189.0,111.0,118.0,59.0,52.0,59.0,52.0,59.0,130.0,78.0,0.5873015873015873,220082.31788829085,129254.69463280574,683.8872731894484,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -77}, 2: {'cpu': -79}, 0: {'cpu': -83}, 3: {'cpu': -91}, 4: {'cpu': -92}}, 'link_level': {(0, 1): {'bw': -51}, (0, 3): {'bw': -38}, (1, 3): {'bw': -53}, (1, 4): {'bw': -49}, (2, 4): {'bw': -50}, (3, 4): {'bw': -58}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}",[],-inf,-inf,True,True,False,0,[],5.0,6.0
4,4,4,548.0,1002.0,224451.97154741955,394888.1233944666,0.5469061876247505,0.5683938266312638,15,3,1,97.0,46577,7429,39148,0.026088096486628243,0.020099622036995335,3,298.87303872756866,97.0,5,5,True,"{1: 36, 2: 80, 3: 6, 0: 61, 4: 34}","{(0, 2): [(61, 44), (44, 80)], (0, 4): [(61, 0), (0, 34)], (1, 4): [(36, 75), (75, 34)], (2, 3): [(80, 94), (94, 6)], (2, 4): [(80, 10), (10, 46), (46, 34)]}","{(1, 36): {'cpu': 15}, (2, 80): {'cpu': 15}, (3, 6): {'cpu': 11}, (0, 61): {'cpu': 8}, (4, 34): {'cpu': 4}}","{((0, 2), (61, 44)): {'bw': 39}, ((0, 2), (44, 80)): {'bw': 39}, ((0, 4), (61, 0)): {'bw': 28}, ((0, 4), (0, 34)): {'bw': 28}, ((1, 4), (36, 75)): {'bw': 45}, ((1, 4), (75, 34)): {'bw': 45}, ((2, 3), (80, 94)): {'bw': 26}, ((2, 3), (94, 6)): {'bw': 26}, ((2, 4), (80, 10)): {'bw': 10}, ((2, 4), (10, 46)): {'bw': 10}, ((2, 4), (46, 34)): {'bw': 10}}",359.0,201.0,106.0,53.0,148.0,53.0,148.0,53.0,306.0,158.0,0.5598885793871866,107295.42090319714,60073.4807842413,167.33560107031002,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -80}, 2: {'cpu': -80}, 3: {'cpu': -83}, 0: {'cpu': -86}, 4: {'cpu': -89}}, 'link_level': {(0, 2): {'bw': -10}, (0, 4): {'bw': -46}, (1, 4): {'bw': -11}, (2, 3): {'bw': -19}, (2, 4): {'bw': -41}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 4): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}}}",[],-inf,-inf,True,True,False,0,[],5.0,5.0
5,5,5,955.0,1729.0,417674.1172054929,740029.4007738753,0.5523423944476576,0.5644020585786405,22,4,1,123.0,45850,7308,38542,0.041950707918196106,0.0352682035493479,4,474.74728662917295,123.0,9,10,True,"{0: 43, 3: 75, 8: 93, 6: 24, 2: 37, 1: 44, 5: 72, 4: 74, 7: 5}","{(0, 2): [(43, 86), (86, 37)], (1, 4): [(44, 74)], (1, 6): [(44, 40), (40, 28), (28, 24)], (1, 8): [(44, 57), (57, 93)], (2, 3): [(37, 62), (62, 8), (8, 75)], (2, 4): [(37, 33), (33, 74)], (2, 7): [(37, 3), (3, 39), (39, 5)], (2, 8): [(37, 50), (50, 93)], (4, 7): [(74, 57), (57, 5)], (5, 6): [(72, 40), (40, 28), (28, 24)]}","{(0, 43): {'cpu': 20}, (3, 75): {'cpu': 19}, (8, 93): {'cpu': 19}, (6, 24): {'cpu': 18}, (2, 37): {'cpu': 17}, (1, 44): {'cpu': 14}, (5, 72): {'cpu': 9}, (4, 74): {'cpu': 3}, (7, 5): {'cpu': 2}}","{((0, 2), (43, 86)): {'bw': 30}, ((0, 2), (86, 37)): {'bw': 30}, ((1, 4), (44, 74)): {'bw': 43}, ((1, 6), (44, 40)): {'bw': 18}, ((1, 6), (40, 28)): {'bw': 18}, ((1, 6), (28, 24)): {'bw': 18}, ((1, 8), (44, 57)): {'bw': 45}, ((1, 8), (57, 93)): {'bw': 45}, ((2, 3), (37, 62)): {'bw': 23}, ((2, 3), (62, 8)): {'bw': 23}, ((2, 3), (8, 75)): {'bw': 23}, ((2, 4), (37, 33)): {'bw': 1}, ((2, 4), (33, 74)): {'bw': 1}, ((2, 7), (37, 3)): {'bw': 6}, ((2, 7), (3, 39)): {'bw': 6}, ((2, 7), (39, 5)): {'bw': 6}, ((2, 8), (37, 50)): {'bw': 42}, ((2, 8), (50, 93)): {'bw': 42}, ((4, 7), (74, 57)): {'bw': 48}, ((4, 7), (57, 5)): {'bw': 48}, ((5, 6), (72, 40)): {'bw': 30}, ((5, 6), (40, 28)): {'bw': 30}, ((5, 6), (28, 24)): {'bw': 30}}",727.0,407.0,242.0,121.0,286.0,121.0,286.0,121.0,606.0,320.0,0.5598349381017882,345141.2773794087,193222.1456580734,265.78011782403496,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -73}, 3: {'cpu': -74}, 8: {'cpu': -74}, 6: {'cpu': -74}, 2: {'cpu': -75}, 1: {'cpu': -78}, 5: {'cpu': -83}, 4: {'cpu': -89}, 7: {'cpu': -89}}, 'link_level': {(0, 2): {'bw': -59}, (1, 4): {'bw': -56}, (1, 6): {'bw': -38}, (1, 8): {'bw': -20}, (2, 3): {'bw': -33}, (2, 4): {'bw': -50}, (2, 7): {'bw': -45}, (2, 8): {'bw': -9}, (4, 7): {'bw': -28}, (5, 6): {'bw': -16}}, 'path_level': {(0, 2): {}, (1, 4): {}, (1, 6): {}, (1, 8): {}, (2, 3): {}, (2, 4): {}, (2, 7): {}, (2, 8): {}, (4, 7): {}, (5, 6): {}}}","{'node_level': {0: {'cpu': 0}, 3: {'cpu': 0}, 8: {'cpu': 0}, 6: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}, 7: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 4): {'bw': 0}, (1, 6): {'bw': 0}, (1, 8): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}, (2, 7): {'bw': 0}, (2, 8): {'bw': 0}, (4, 7): {'bw': 0}, (5, 6): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 4): {}, (1, 6): {}, (1, 8): {}, (2, 3): {}, (2, 4): {}, (2, 7): {}, (2, 8): {}, (4, 7): {}, (5, 6): {}}}",[],-inf,-inf,True,True,False,0,[],9.0,10.0
6,6,6,1158.0,2124.0,653798.755128071,1199483.745500074,0.5451977401129944,0.5450667902594188,25,5,1,146.0,45455,7253,38202,0.049160985841636085,0.04377862882030492,5,1163.1755562688575,146.0,5,6,True,"{2: 14, 0: 91, 3: 95, 4: 5, 1: 21}","{(0, 2): [(91, 61), (61, 9), (9, 14)], (0, 4): [(91, 92), (92, 5)], (1, 2): [(21, 63), (63, 14)], (1, 4): [(21, 63), (63, 5)], (2, 4): [(14, 63), (63, 5)], (3, 4): [(95, 39), (39, 5)]}","{(2, 14): {'cpu': 17}, (0, 91): {'cpu': 16}, (3, 95): {'cpu': 10}, (4, 5): {'cpu': 9}, (1, 21): {'cpu': 3}}","{((0, 2), (91, 61)): {'bw': 44}, ((0, 2), (61, 9)): {'bw': 44}, ((0, 2), (9, 14)): {'bw': 44}, ((0, 4), (91, 92)): {'bw': 13}, ((0, 4), (92, 5)): {'bw': 13}, ((1, 2), (21, 63)): {'bw': 6}, ((1, 2), (63, 14)): {'bw': 6}, ((1, 4), (21, 63)): {'bw': 38}, ((1, 4), (63, 5)): {'bw': 38}, ((2, 4), (14, 63)): {'bw': 39}, ((2, 4), (63, 5)): {'bw': 39}, ((3, 4), (95, 39)): {'bw': 8}, ((3, 4), (39, 5)): {'bw': 8}}",395.0,203.0,110.0,55.0,148.0,55.0,148.0,55.0,340.0,192.0,0.5139240506329114,459454.3447261987,236124.63792257805,597.7838934748811,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -74}, 0: {'cpu': -75}, 3: {'cpu': -81}, 4: {'cpu': -80}, 1: {'cpu': -86}}, 'link_level': {(0, 2): {'bw': -9}, (0, 4): {'bw': -79}, (1, 2): {'bw': -52}, (1, 4): {'bw': -39}, (2, 4): {'bw': 0}, (3, 4): {'bw': -37}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}","{'node_level': {2: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 2): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}",[],-inf,-inf,True,True,False,0,[],5.0,6.0
6,6,5,1158.0,2124.0,653798.755128071,1199483.745500074,0.5451977401129944,0.5450667902594188,25,6,0,158.72096779511514,45821,7336,38485,0.03828002097535399,0.03669495131536127,0,125.72096779511513,33.0,7,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],,
7,7,6,1431.0,2628.0,668071.362267394,1225833.174064978,0.5445205479452054,0.5449937042020216,26,7,1,172.0,45317,7268,38049,0.047194546407970606,0.04760832019223549,6,52.28061223195255,172.0,7,9,True,"{2: 81, 3: 83, 0: 94, 4: 99, 1: 34, 6: 54, 5: 74}","{(0, 2): [(94, 6), (6, 67), (67, 81)], (1, 2): [(34, 7), (7, 11), (11, 81)], (1, 6): [(34, 0), (0, 9), (9, 54)], (2, 3): [(81, 67), (67, 83)], (2, 5): [(81, 74)], (2, 6): [(81, 54)], (3, 5): [(83, 33), (33, 74)], (3, 6): [(83, 17), (17, 54)], (4, 5): [(99, 85), (85, 74)]}","{(2, 81): {'cpu': 16}, (3, 83): {'cpu': 15}, (0, 94): {'cpu': 13}, (4, 99): {'cpu': 8}, (1, 34): {'cpu': 7}, (6, 54): {'cpu': 6}, (5, 74): {'cpu': 3}}","{((0, 2), (94, 6)): {'bw': 17}, ((0, 2), (6, 67)): {'bw': 17}, ((0, 2), (67, 81)): {'bw': 17}, ((1, 2), (34, 7)): {'bw': 7}, ((1, 2), (7, 11)): {'bw': 7}, ((1, 2), (11, 81)): {'bw': 7}, ((1, 6), (34, 0)): {'bw': 20}, ((1, 6), (0, 9)): {'bw': 20}, ((1, 6), (9, 54)): {'bw': 20}, ((2, 3), (81, 67)): {'bw': 25}, ((2, 3), (67, 83)): {'bw': 25}, ((2, 5), (81, 74)): {'bw': 2}, ((2, 6), (81, 54)): {'bw': 16}, ((3, 5), (83, 33)): {'bw': 50}, ((3, 5), (33, 74)): {'bw': 50}, ((3, 6), (83, 17)): {'bw': 45}, ((3, 6), (17, 54)): {'bw': 45}, ((4, 5), (99, 85)): {'bw': 23}, ((4, 5), (85, 74)): {'bw': 23}}",504.0,273.0,136.0,68.0,205.0,68.0,205.0,68.0,436.0,231.0,0.5416666666666666,26349.428564904087,14272.607139323047,28.3186649589743,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -84}, 3: {'cpu': -85}, 0: {'cpu': -87}, 4: {'cpu': -92}, 1: {'cpu': -82}, 6: {'cpu': -83}, 5: {'cpu': -86}}, 'link_level': {(0, 2): {'bw': -44}, (1, 2): {'bw': -55}, (1, 6): {'bw': -26}, (2, 3): {'bw': -19}, (2, 5): {'bw': -71}, (2, 6): {'bw': -76}, (3, 5): {'bw': -38}, (3, 6): {'bw': -29}, (4, 5): {'bw': -54}}, 'path_level': {(0, 2): {}, (1, 2): {}, (1, 6): {}, (2, 3): {}, (2, 5): {}, (2, 6): {}, (3, 5): {}, (3, 6): {}, (4, 5): {}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}, 6: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 2): {'bw': 0}, (1, 6): {'bw': 0}, (2, 3): {'bw': 0}, (2, 5): {'bw': 0}, (2, 6): {'bw': 0}, (3, 5): {'bw': 0}, (3, 6): {'bw': 0}, (4, 5): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 2): {}, (1, 6): {}, (2, 3): {}, (2, 5): {}, (2, 6): {}, (3, 5): {}, (3, 6): {}, (4, 5): {}}}",[],-inf,-inf,True,True,False,0,[],7.0,9.0
8,8,7,1599.0,3083.0,962089.3093883777,2022131.7808509753,0.5186506649367499,0.4757797283535601,28,8,1,194.0,44862,7231,37631,0.05204509701101201,0.05807113714300016,7,1750.1068281010932,194.0,4,5,True,"{3: 99, 2: 5, 0: 12, 1: 47}","{(0, 1): [(12, 10), (10, 26), (26, 47)], (0, 2): [(12, 10), (10, 29), (29, 5)], (0, 3): [(12, 76), (76, 26), (26, 16), (16, 99)], (1, 2): [(47, 26), (26, 13), (13, 5)], (1, 3): [(47, 26), (26, 16), (16, 99)]}","{(3, 99): {'cpu': 17}, (2, 5): {'cpu': 12}, (0, 12): {'cpu': 4}, (1, 47): {'cpu': 4}}","{((0, 1), (12, 10)): {'bw': 23}, ((0, 1), (10, 26)): {'bw': 23}, ((0, 1), (26, 47)): {'bw': 23}, ((0, 2), (12, 10)): {'bw': 30}, ((0, 2), (10, 29)): {'bw': 30}, ((0, 2), (29, 5)): {'bw': 30}, ((0, 3), (12, 76)): {'bw': 25}, ((0, 3), (76, 26)): {'bw': 25}, ((0, 3), (26, 16)): {'bw': 25}, ((0, 3), (16, 99)): {'bw': 25}, ((1, 2), (47, 26)): {'bw': 20}, ((1, 2), (26, 13)): {'bw': 20}, ((1, 2), (13, 5)): {'bw': 20}, ((1, 3), (47, 26)): {'bw': 33}, ((1, 3), (26, 16)): {'bw': 33}, ((1, 3), (16, 99)): {'bw': 33}}",455.0,168.0,74.0,37.0,131.0,37.0,131.0,37.0,418.0,287.0,0.36923076923076925,796298.6067859974,294017.9471209837,646.1932903757884,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': -75}, 2: {'cpu': -76}, 0: {'cpu': -83}, 1: {'cpu': -83}}, 'link_level': {(0, 1): {'bw': -35}, (0, 2): {'bw': -21}, (0, 3): {'bw': -37}, (1, 2): {'bw': -37}, (1, 3): {'bw': -4}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (1, 2): {}, (1, 3): {}}}","{'node_level': {3: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (1, 2): {}, (1, 3): {}}}",[],-inf,-inf,True,True,False,0,[],4.0,5.0
9,9,8,1857.0,3581.0,1098678.9136890178,2285781.4821754666,0.5185702317788328,0.4806578941410281,31,9,1,223.0,44364,7171,37193,0.059910854745673814,0.06903456734499758,8,529.4170709327137,223.0,6,8,True,"{2: 94, 3: 21, 5: 22, 4: 42, 0: 61, 1: 63}","{(0, 1): [(61, 23), (23, 1), (1, 63)], (0, 2): [(61, 44), (44, 80), (80, 94)], (0, 4): [(61, 42)], (0, 5): [(61, 19), (19, 22)], (1, 3): [(63, 21)], (1, 4): [(63, 96), (96, 42)], (2, 5): [(94, 2), (2, 10), (10, 22)], (4, 5): [(42, 23), (23, 22)]}","{(2, 94): {'cpu': 19}, (3, 21): {'cpu': 19}, (5, 22): {'cpu': 9}, (4, 42): {'cpu': 7}, (0, 61): {'cpu': 5}, (1, 63): {'cpu': 1}}","{((0, 1), (61, 23)): {'bw': 49}, ((0, 1), (23, 1)): {'bw': 49}, ((0, 1), (1, 63)): {'bw': 49}, ((0, 2), (61, 44)): {'bw': 9}, ((0, 2), (44, 80)): {'bw': 9}, ((0, 2), (80, 94)): {'bw': 9}, ((0, 4), (61, 42)): {'bw': 0}, ((0, 5), (61, 19)): {'bw': 19}, ((0, 5), (19, 22)): {'bw': 19}, ((1, 3), (63, 21)): {'bw': 36}, ((1, 4), (63, 96)): {'bw': 17}, ((1, 4), (96, 42)): {'bw': 17}, ((2, 5), (94, 2)): {'bw': 20}, ((2, 5), (2, 10)): {'bw': 20}, ((2, 5), (10, 22)): {'bw': 20}, ((4, 5), (42, 23)): {'bw': 48}, ((4, 5), (23, 22)): {'bw': 48}}",498.0,258.0,120.0,60.0,198.0,60.0,198.0,60.0,438.0,240.0,0.5180722891566265,263649.7013244914,136589.60430064015,274.27631385670713,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -68}, 3: {'cpu': -67}, 5: {'cpu': -77}, 4: {'cpu': -79}, 0: {'cpu': -81}, 1: {'cpu': -85}}, 'link_level': {(0, 1): {'bw': -2}, (0, 2): {'bw': -29}, (0, 4): {'bw': -86}, (0, 5): {'bw': -46}, (1, 3): {'bw': -12}, (1, 4): {'bw': -40}, (2, 5): {'bw': -40}, (4, 5): {'bw': -33}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 4): {}, (0, 5): {}, (1, 3): {}, (1, 4): {}, (2, 5): {}, (4, 5): {}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 5): {'bw': 0}, (4, 5): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 4): {}, (0, 5): {}, (1, 3): {}, (1, 4): {}, (2, 5): {}, (4, 5): {}}}",[],-inf,-inf,True,True,False,0,[],6.0,8.0
