v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_placed_nodes,num_routed_links
1,1,1,190.0,320.0,23886.983881071876,40230.70969443684,0.59375,0.5937500000000001,7,0,1,33.0,40781,7252,33529,0.011315610088616257,0.007018894746194437,0,125.72096779511513,33.0,7,8,True,"{0: 75, 2: 87, 6: 33, 4: 40, 3: 53, 1: 8, 5: 24}","{(0, 3): [(75, 19), (19, 53)], (0, 4): [(75, 34), (34, 40)], (0, 6): [(75, 46), (46, 7), (7, 33)], (1, 3): [(8, 2), (2, 53)], (1, 4): [(8, 62), (62, 40)], (2, 4): [(87, 66), (66, 40)], (3, 4): [(53, 99), (99, 40)], (5, 6): [(24, 7), (7, 33)]}","{(0, 75): {'cpu': 20}, (2, 87): {'cpu': 19}, (6, 33): {'cpu': 19}, (4, 40): {'cpu': 14}, (3, 53): {'cpu': 8}, (1, 8): {'cpu': 3}, (5, 24): {'cpu': 0}}","{((0, 3), (75, 19)): {'bw': 8}, ((0, 3), (19, 53)): {'bw': 8}, ((0, 4), (75, 34)): {'bw': 7}, ((0, 4), (34, 40)): {'bw': 7}, ((0, 6), (75, 46)): {'bw': 23}, ((0, 6), (46, 7)): {'bw': 23}, ((0, 6), (7, 33)): {'bw': 23}, ((1, 3), (8, 2)): {'bw': 13}, ((1, 3), (2, 53)): {'bw': 13}, ((1, 4), (8, 62)): {'bw': 17}, ((1, 4), (62, 40)): {'bw': 17}, ((2, 4), (87, 66)): {'bw': 0}, ((2, 4), (66, 40)): {'bw': 0}, ((3, 4), (53, 99)): {'bw': 11}, ((3, 4), (99, 40)): {'bw': 11}, ((5, 6), (24, 7)): {'bw': 28}, ((5, 6), (7, 33)): {'bw': 28}}",320.0,190.0,166.0,83.0,107.0,83.0,107.0,83.0,237.0,130.0,0.59375,40230.70969443684,23886.983881071876,74.6468246283496,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -80}, 2: {'cpu': -81}, 6: {'cpu': -80}, 4: {'cpu': -84}, 3: {'cpu': -90}, 1: {'cpu': -94}, 5: {'cpu': -97}}, 'link_level': {(0, 3): {'bw': -47}, (0, 4): {'bw': -47}, (0, 6): {'bw': -29}, (1, 3): {'bw': -51}, (1, 4): {'bw': -44}, (2, 4): {'bw': -55}, (3, 4): {'bw': -70}, (5, 6): {'bw': -23}}, 'path_level': {(0, 3): {}, (0, 4): {}, (0, 6): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}, (5, 6): {}}}","{'node_level': {0: {'cpu': 0}, 2: {'cpu': 0}, 6: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (0, 6): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}, (5, 6): {'bw': 0}}, 'path_level': {(0, 3): {}, (0, 4): {}, (0, 6): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}, (5, 6): {}}}",[],-inf,-inf,True,True,False,0,[],7.0,8.0
2,2,2,236.0,408.0,35123.79613037254,61727.22008440333,0.5784313725490197,0.5690163283288259,8,1,1,49.0,40693,7248,33445,0.011860940695296529,0.009506604276491193,1,244.27852715871012,49.0,2,1,True,"{0: 24, 1: 30}","{(0, 1): [(24, 26), (26, 30)]}","{(0, 24): {'cpu': 4}, (1, 30): {'cpu': 0}}","{((0, 1), (24, 26)): {'bw': 42}, ((0, 1), (26, 30)): {'bw': 42}}",88.0,46.0,8.0,4.0,42.0,4.0,42.0,4.0,84.0,42.0,0.5227272727272727,21496.51038996649,11236.812249300665,127.69104828750756,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -93}, 1: {'cpu': -97}}, 'link_level': {(0, 1): {'bw': -41}}, 'path_level': {(0, 1): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],2.0,1.0
3,3,3,347.0,587.0,164378.49076317827,270164.9708886576,0.5911413969335605,0.6084374677534459,12,2,1,76.0,40514,7189,33325,0.01990456714383093,0.013060475034057939,2,1164.4567084036553,76.0,5,6,True,"{1: 30, 2: 59, 0: 85, 3: 6, 4: 12}","{(0, 1): [(85, 12), (12, 5), (5, 30)], (0, 3): [(85, 12), (12, 6)], (1, 3): [(30, 6)], (1, 4): [(30, 5), (5, 12)], (2, 4): [(59, 34), (34, 35), (35, 12)], (3, 4): [(6, 12)]}","{(1, 30): {'cpu': 20}, (2, 59): {'cpu': 18}, (0, 85): {'cpu': 14}, (3, 6): {'cpu': 4}, (4, 12): {'cpu': 3}}","{((0, 1), (85, 12)): {'bw': 19}, ((0, 1), (12, 5)): {'bw': 19}, ((0, 1), (5, 30)): {'bw': 19}, ((0, 3), (85, 12)): {'bw': 7}, ((0, 3), (12, 6)): {'bw': 7}, ((1, 3), (30, 6)): {'bw': 8}, ((1, 4), (30, 5)): {'bw': 13}, ((1, 4), (5, 12)): {'bw': 13}, ((2, 4), (59, 34)): {'bw': 5}, ((2, 4), (34, 35)): {'bw': 5}, ((2, 4), (35, 12)): {'bw': 5}, ((3, 4), (6, 12)): {'bw': 0}}",179.0,111.0,118.0,59.0,52.0,59.0,52.0,59.0,120.0,68.0,0.6201117318435754,208437.7508042543,129254.69463280574,722.0932661050599,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -77}, 2: {'cpu': -78}, 0: {'cpu': -82}, 3: {'cpu': -91}, 4: {'cpu': -92}}, 'link_level': {(0, 1): {'bw': -50}, (0, 3): {'bw': -44}, (1, 3): {'bw': -62}, (1, 4): {'bw': -37}, (2, 4): {'bw': -62}, (3, 4): {'bw': -44}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}",[],-inf,-inf,True,True,False,0,[],5.0,6.0
4,4,4,548.0,899.0,224451.97154741955,363413.35897165904,0.6095661846496107,0.6176216861772644,14,3,1,97.0,40202,7136,33066,0.027130197682344925,0.020730912752472852,3,298.87303872756866,97.0,5,5,True,"{1: 8, 2: 67, 3: 24, 0: 58, 4: 12}","{(0, 2): [(58, 67)], (0, 4): [(58, 34), (34, 35), (35, 12)], (1, 4): [(8, 1), (1, 12)], (2, 3): [(67, 24)], (2, 4): [(67, 15), (15, 12)]}","{(1, 8): {'cpu': 15}, (2, 67): {'cpu': 15}, (3, 24): {'cpu': 11}, (0, 58): {'cpu': 8}, (4, 12): {'cpu': 4}}","{((0, 2), (58, 67)): {'bw': 39}, ((0, 4), (58, 34)): {'bw': 28}, ((0, 4), (34, 35)): {'bw': 28}, ((0, 4), (35, 12)): {'bw': 28}, ((1, 4), (8, 1)): {'bw': 45}, ((1, 4), (1, 12)): {'bw': 45}, ((2, 3), (67, 24)): {'bw': 26}, ((2, 4), (67, 15)): {'bw': 10}, ((2, 4), (15, 12)): {'bw': 10}}",312.0,201.0,106.0,53.0,148.0,53.0,148.0,53.0,259.0,111.0,0.6442307692307693,93248.38808300142,60073.4807842413,192.54320764179906,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -79}, 2: {'cpu': -79}, 3: {'cpu': -82}, 0: {'cpu': -85}, 4: {'cpu': -88}}, 'link_level': {(0, 2): {'bw': -31}, (0, 4): {'bw': -34}, (1, 4): {'bw': -8}, (2, 3): {'bw': -71}, (2, 4): {'bw': -46}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 4): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}}}",[],-inf,-inf,True,True,False,0,[],5.0,5.0
5,5,5,955.0,1714.0,417674.1172054929,750332.397574435,0.5571761960326721,0.5566521165228755,21,4,1,123.0,39387,7015,32372,0.04362644853442399,0.04128413196706748,4,474.74728662917295,123.0,9,10,True,"{0: 56, 3: 81, 8: 6, 6: 27, 2: 98, 1: 53, 5: 15, 4: 60, 7: 61}","{(0, 2): [(56, 83), (83, 98)], (1, 4): [(53, 23), (23, 60)], (1, 6): [(53, 71), (71, 35), (35, 27)], (1, 8): [(53, 20), (20, 6)], (2, 3): [(98, 81)], (2, 4): [(98, 83), (83, 5), (5, 60)], (2, 7): [(98, 81), (81, 93), (93, 61)], (2, 8): [(98, 13), (13, 1), (1, 6)], (4, 7): [(60, 17), (17, 3), (3, 61)], (5, 6): [(15, 12), (12, 35), (35, 27)]}","{(0, 56): {'cpu': 20}, (3, 81): {'cpu': 19}, (8, 6): {'cpu': 19}, (6, 27): {'cpu': 18}, (2, 98): {'cpu': 17}, (1, 53): {'cpu': 14}, (5, 15): {'cpu': 9}, (4, 60): {'cpu': 3}, (7, 61): {'cpu': 2}}","{((0, 2), (56, 83)): {'bw': 30}, ((0, 2), (83, 98)): {'bw': 30}, ((1, 4), (53, 23)): {'bw': 43}, ((1, 4), (23, 60)): {'bw': 43}, ((1, 6), (53, 71)): {'bw': 18}, ((1, 6), (71, 35)): {'bw': 18}, ((1, 6), (35, 27)): {'bw': 18}, ((1, 8), (53, 20)): {'bw': 45}, ((1, 8), (20, 6)): {'bw': 45}, ((2, 3), (98, 81)): {'bw': 23}, ((2, 4), (98, 83)): {'bw': 1}, ((2, 4), (83, 5)): {'bw': 1}, ((2, 4), (5, 60)): {'bw': 1}, ((2, 7), (98, 81)): {'bw': 6}, ((2, 7), (81, 93)): {'bw': 6}, ((2, 7), (93, 61)): {'bw': 6}, ((2, 8), (98, 13)): {'bw': 42}, ((2, 8), (13, 1)): {'bw': 42}, ((2, 8), (1, 6)): {'bw': 42}, ((4, 7), (60, 17)): {'bw': 48}, ((4, 7), (17, 3)): {'bw': 48}, ((4, 7), (3, 61)): {'bw': 48}, ((5, 6), (15, 12)): {'bw': 30}, ((5, 6), (12, 35)): {'bw': 30}, ((5, 6), (35, 27)): {'bw': 30}}",815.0,407.0,242.0,121.0,286.0,121.0,286.0,121.0,694.0,408.0,0.49938650306748467,386919.03860277595,193222.1456580734,237.0823873105195,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -72}, 3: {'cpu': -73}, 8: {'cpu': -72}, 6: {'cpu': -73}, 2: {'cpu': -74}, 1: {'cpu': -76}, 5: {'cpu': -80}, 4: {'cpu': -86}, 7: {'cpu': -87}}, 'link_level': {(0, 2): {'bw': -50}, (1, 4): {'bw': -14}, (1, 6): {'bw': -57}, (1, 8): {'bw': -21}, (2, 3): {'bw': -34}, (2, 4): {'bw': -50}, (2, 7): {'bw': -28}, (2, 8): {'bw': -27}, (4, 7): {'bw': -18}, (5, 6): {'bw': -4}}, 'path_level': {(0, 2): {}, (1, 4): {}, (1, 6): {}, (1, 8): {}, (2, 3): {}, (2, 4): {}, (2, 7): {}, (2, 8): {}, (4, 7): {}, (5, 6): {}}}","{'node_level': {0: {'cpu': 0}, 3: {'cpu': 0}, 8: {'cpu': 0}, 6: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}, 7: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 4): {'bw': 0}, (1, 6): {'bw': 0}, (1, 8): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}, (2, 7): {'bw': 0}, (2, 8): {'bw': 0}, (4, 7): {'bw': 0}, (5, 6): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 4): {}, (1, 6): {}, (1, 8): {}, (2, 3): {}, (2, 4): {}, (2, 7): {}, (2, 8): {}, (4, 7): {}, (5, 6): {}}}",[],-inf,-inf,True,True,False,0,[],9.0,10.0
6,6,6,1158.0,2059.0,653798.755128071,1151627.9644871908,0.5624089363768819,0.5677169843814981,25,5,1,146.0,39042,6960,32082,0.05112474437627812,0.04987265296452048,5,1163.1755562688575,146.0,5,6,True,"{2: 63, 0: 82, 3: 12, 4: 23, 1: 13}","{(0, 2): [(82, 87), (87, 63)], (0, 4): [(82, 2), (2, 23)], (1, 2): [(13, 63)], (1, 4): [(13, 2), (2, 23)], (2, 4): [(63, 95), (95, 23)], (3, 4): [(12, 47), (47, 23)]}","{(2, 63): {'cpu': 17}, (0, 82): {'cpu': 16}, (3, 12): {'cpu': 10}, (4, 23): {'cpu': 9}, (1, 13): {'cpu': 3}}","{((0, 2), (82, 87)): {'bw': 44}, ((0, 2), (87, 63)): {'bw': 44}, ((0, 4), (82, 2)): {'bw': 13}, ((0, 4), (2, 23)): {'bw': 13}, ((1, 2), (13, 63)): {'bw': 6}, ((1, 4), (13, 2)): {'bw': 38}, ((1, 4), (2, 23)): {'bw': 38}, ((2, 4), (63, 95)): {'bw': 39}, ((2, 4), (95, 23)): {'bw': 39}, ((3, 4), (12, 47)): {'bw': 8}, ((3, 4), (47, 23)): {'bw': 8}}",345.0,203.0,110.0,55.0,148.0,55.0,148.0,55.0,290.0,142.0,0.5884057971014492,401295.56691275584,236124.63792257805,684.4192403552987,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -72}, 0: {'cpu': -73}, 3: {'cpu': -78}, 4: {'cpu': -79}, 1: {'cpu': -84}}, 'link_level': {(0, 2): {'bw': -6}, (0, 4): {'bw': -39}, (1, 2): {'bw': -49}, (1, 4): {'bw': -18}, (2, 4): {'bw': -15}, (3, 4): {'bw': -43}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}","{'node_level': {2: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 2): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}",[],-inf,-inf,True,True,False,0,[],5.0,6.0
6,6,5,1158.0,2059.0,653798.755128071,1151627.9644871908,0.5624089363768819,0.5677169843814981,25,6,0,158.72096779511514,39362,7043,32319,0.03980913428766186,0.042853758218326155,0,125.72096779511513,33.0,7,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],,
7,7,6,1431.0,2644.0,668071.362267394,1182212.122642883,0.5412254160363086,0.5651027844088533,27,7,1,172.0,38777,6975,31802,0.049079754601227044,0.058165018065509666,6,52.28061223195255,172.0,7,9,True,"{2: 75, 3: 87, 0: 33, 4: 40, 1: 42, 6: 61, 5: 97}","{(0, 2): [(33, 7), (7, 46), (46, 75)], (1, 2): [(42, 10), (10, 75)], (1, 6): [(42, 7), (7, 6), (6, 93), (93, 61)], (2, 3): [(75, 87)], (2, 5): [(75, 19), (19, 0), (0, 97)], (2, 6): [(75, 49), (49, 61)], (3, 5): [(87, 46), (46, 4), (4, 97)], (3, 6): [(87, 49), (49, 61)], (4, 5): [(40, 13), (13, 33), (33, 97)]}","{(2, 75): {'cpu': 16}, (3, 87): {'cpu': 15}, (0, 33): {'cpu': 13}, (4, 40): {'cpu': 8}, (1, 42): {'cpu': 7}, (6, 61): {'cpu': 6}, (5, 97): {'cpu': 3}}","{((0, 2), (33, 7)): {'bw': 17}, ((0, 2), (7, 46)): {'bw': 17}, ((0, 2), (46, 75)): {'bw': 17}, ((1, 2), (42, 10)): {'bw': 7}, ((1, 2), (10, 75)): {'bw': 7}, ((1, 6), (42, 7)): {'bw': 20}, ((1, 6), (7, 6)): {'bw': 20}, ((1, 6), (6, 93)): {'bw': 20}, ((1, 6), (93, 61)): {'bw': 20}, ((2, 3), (75, 87)): {'bw': 25}, ((2, 5), (75, 19)): {'bw': 2}, ((2, 5), (19, 0)): {'bw': 2}, ((2, 5), (0, 97)): {'bw': 2}, ((2, 6), (75, 49)): {'bw': 16}, ((2, 6), (49, 61)): {'bw': 16}, ((3, 5), (87, 46)): {'bw': 50}, ((3, 5), (46, 4)): {'bw': 50}, ((3, 5), (4, 97)): {'bw': 50}, ((3, 6), (87, 49)): {'bw': 45}, ((3, 6), (49, 61)): {'bw': 45}, ((4, 5), (40, 13)): {'bw': 23}, ((4, 5), (13, 33)): {'bw': 23}, ((4, 5), (33, 97)): {'bw': 23}}",585.0,273.0,136.0,68.0,205.0,68.0,205.0,68.0,517.0,312.0,0.4666666666666667,30584.158155692243,14272.607139323047,24.397619041577858,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -84}, 3: {'cpu': -85}, 0: {'cpu': -86}, 4: {'cpu': -90}, 1: {'cpu': -80}, 6: {'cpu': -81}, 5: {'cpu': -84}}, 'link_level': {(0, 2): {'bw': -35}, (1, 2): {'bw': -55}, (1, 6): {'bw': -34}, (2, 3): {'bw': -43}, (2, 5): {'bw': -70}, (2, 6): {'bw': -62}, (3, 5): {'bw': -7}, (3, 6): {'bw': -37}, (4, 5): {'bw': -38}}, 'path_level': {(0, 2): {}, (1, 2): {}, (1, 6): {}, (2, 3): {}, (2, 5): {}, (2, 6): {}, (3, 5): {}, (3, 6): {}, (4, 5): {}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}, 6: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 2): {'bw': 0}, (1, 6): {'bw': 0}, (2, 3): {'bw': 0}, (2, 5): {'bw': 0}, (2, 6): {'bw': 0}, (3, 5): {'bw': 0}, (3, 6): {'bw': 0}, (4, 5): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 2): {}, (1, 6): {}, (2, 3): {}, (2, 5): {}, (2, 6): {}, (3, 5): {}, (3, 6): {}, (4, 5): {}}}",[],-inf,-inf,True,True,False,0,[],7.0,9.0
8,8,7,1599.0,2963.0,962089.3093883777,1740496.2008071318,0.5396557543030712,0.552767256223956,28,8,1,194.0,38458,6938,31520,0.05412406271301973,0.06651661434579159,7,1750.1068281010932,194.0,4,5,True,"{3: 40, 2: 20, 0: 33, 1: 60}","{(0, 1): [(33, 23), (23, 60)], (0, 2): [(33, 6), (6, 20)], (0, 3): [(33, 13), (13, 40)], (1, 2): [(60, 5), (5, 0), (0, 20)], (1, 3): [(60, 52), (52, 40)]}","{(3, 40): {'cpu': 17}, (2, 20): {'cpu': 12}, (0, 33): {'cpu': 4}, (1, 60): {'cpu': 4}}","{((0, 1), (33, 23)): {'bw': 23}, ((0, 1), (23, 60)): {'bw': 23}, ((0, 2), (33, 6)): {'bw': 30}, ((0, 2), (6, 20)): {'bw': 30}, ((0, 3), (33, 13)): {'bw': 25}, ((0, 3), (13, 40)): {'bw': 25}, ((1, 2), (60, 5)): {'bw': 20}, ((1, 2), (5, 0)): {'bw': 20}, ((1, 2), (0, 20)): {'bw': 20}, ((1, 3), (60, 52)): {'bw': 33}, ((1, 3), (52, 40)): {'bw': 33}}",319.0,168.0,74.0,37.0,131.0,37.0,131.0,37.0,282.0,151.0,0.5266457680250783,558284.0781642487,294017.9471209837,921.686354611234,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': -73}, 2: {'cpu': -74}, 0: {'cpu': -82}, 1: {'cpu': -82}}, 'link_level': {(0, 1): {'bw': -12}, (0, 2): {'bw': -11}, (0, 3): {'bw': -20}, (1, 2): {'bw': -46}, (1, 3): {'bw': -27}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (1, 2): {}, (1, 3): {}}}","{'node_level': {3: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (1, 2): {}, (1, 3): {}}}",[],-inf,-inf,True,True,False,0,[],4.0,5.0
9,9,8,1857.0,3531.0,1098678.9136890178,2041205.0970969133,0.5259133389974512,0.5382501323613216,30,9,1,223.0,37890,6878,31012,0.06230402181322425,0.08156133388615772,8,529.4170709327137,223.0,6,8,True,"{2: 5, 3: 58, 5: 74, 4: 87, 0: 13, 1: 53}","{(0, 1): [(13, 19), (19, 53)], (0, 2): [(13, 1), (1, 12), (12, 5)], (0, 4): [(13, 2), (2, 87)], (0, 5): [(13, 40), (40, 4), (4, 74)], (1, 3): [(53, 59), (59, 34), (34, 58)], (1, 4): [(53, 2), (2, 87)], (2, 5): [(5, 30), (30, 74)], (4, 5): [(87, 76), (76, 4), (4, 74)]}","{(2, 5): {'cpu': 19}, (3, 58): {'cpu': 19}, (5, 74): {'cpu': 9}, (4, 87): {'cpu': 7}, (0, 13): {'cpu': 5}, (1, 53): {'cpu': 1}}","{((0, 1), (13, 19)): {'bw': 49}, ((0, 1), (19, 53)): {'bw': 49}, ((0, 2), (13, 1)): {'bw': 9}, ((0, 2), (1, 12)): {'bw': 9}, ((0, 2), (12, 5)): {'bw': 9}, ((0, 4), (13, 2)): {'bw': 0}, ((0, 4), (2, 87)): {'bw': 0}, ((0, 5), (13, 40)): {'bw': 19}, ((0, 5), (40, 4)): {'bw': 19}, ((0, 5), (4, 74)): {'bw': 19}, ((1, 3), (53, 59)): {'bw': 36}, ((1, 3), (59, 34)): {'bw': 36}, ((1, 3), (34, 58)): {'bw': 36}, ((1, 4), (53, 2)): {'bw': 17}, ((1, 4), (2, 87)): {'bw': 17}, ((2, 5), (5, 30)): {'bw': 20}, ((2, 5), (30, 74)): {'bw': 20}, ((4, 5), (87, 76)): {'bw': 48}, ((4, 5), (76, 4)): {'bw': 48}, ((4, 5), (4, 74)): {'bw': 48}}",568.0,258.0,120.0,60.0,198.0,60.0,198.0,60.0,508.0,310.0,0.45422535211267606,300708.8962897814,136589.60430064015,240.47465545887349,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -66}, 3: {'cpu': -66}, 5: {'cpu': -76}, 4: {'cpu': -78}, 0: {'cpu': -79}, 1: {'cpu': -83}}, 'link_level': {(0, 1): {'bw': -6}, (0, 2): {'bw': -18}, (0, 4): {'bw': -31}, (0, 5): {'bw': -1}, (1, 3): {'bw': -19}, (1, 4): {'bw': -35}, (2, 5): {'bw': -17}, (4, 5): {'bw': -13}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 4): {}, (0, 5): {}, (1, 3): {}, (1, 4): {}, (2, 5): {}, (4, 5): {}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 5): {'bw': 0}, (4, 5): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 4): {}, (0, 5): {}, (1, 3): {}, (1, 4): {}, (2, 5): {}, (4, 5): {}}}",[],-inf,-inf,True,True,False,0,[],6.0,8.0
